,season,age,team_id,lg_id,pos,g,mp,per,ts_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,id
336,1974-75,28,ATL,NBA,SG,60,1393,16.2,.459,.154,5.0,9.5,7.1,19.1,2.5,0.5,,1.4,1.1,2.5,.087,,1.0,-0.5,0.5,0.9,gillihe01
337,1975-76,29,SEA,NBA,SG,81,1644,13.8,.473,.172,3.4,10.6,6.9,17.2,2.2,0.4,,1.2,1.4,2.7,.078,,-1.1,-0.5,-1.6,0.2,gillihe01
338,1976-77,30,POR,NBA,SG,80,1665,12.7,.467,.161,4.0,8.3,6.2,14.1,2.0,0.2,,0.9,1.5,2.5,.071,,-1.7,-1.2,-2.9,-0.4,gillihe01
339,1974-75,23,SEA,NBA,PF,75,2280,12.6,.514,.186,6.0,15.6,10.7,10.0,1.3,0.6,,1.9,2.0,4.0,.084,,-0.8,0.3,-0.5,0.8,grayle01
340,1975-76,24,SEA,NBA,PF,66,2139,13.9,.505,.203,5.1,14.3,9.6,13.3,1.6,0.9,,2.2,2.0,4.1,.092,,0.0,0.4,0.4,1.3,grayle01
341,1976-77,25,TOT,NBA,PF,83,1639,11.4,.479,.267,5.3,13.2,9.2,10.5,1.6,1.0,,0.0,1.8,1.8,.053,,-2.1,0.2,-2.0,0.0,grayle01
342,1976-77,25,SEA,NBA,PF,25,643,13.3,.484,.298,3.5,14.0,8.6,12.4,1.9,1.1,,0.2,0.7,0.9,.070,,-1.6,0.1,-1.4,0.1,grayle01
343,1976-77,25,WSB,NBA,PF,58,996,10.2,.475,.242,6.4,12.6,9.6,9.3,1.4,0.9,,-0.2,1.1,0.9,.042,,-2.5,0.2,-2.3,-0.1,grayle01
344,1966-67,22,PHI,NBA,SG,69,808,7.5,.434,.399,,,,14.4,,,,-0.2,0.7,0.5,.030,,,,,,guokama02
345,1967-68,23,PHI,NBA,SG,82,1612,10.4,.541,.387,,,,13.4,,,,2.1,2.0,4.2,.124,,,,,,guokama02
346,1968-69,24,PHI,NBA,SF,72,838,8.6,.473,.375,,,,14.8,,,,0.4,0.8,1.2,.068,,,,,,guokama02
347,1969-70,25,PHI,NBA,SG,80,1558,10.2,.503,.358,,,,16.4,,,,0.9,1.6,2.5,.078,,,,,,guokama02
348,1970-71,26,TOT,NBA,SG,79,2213,9.8,.536,.330,,,3.4,19.8,,,,2.3,2.3,4.7,.101,,,,,,guokama02
349,1970-71,26,PHI,NBA,SG,1,5,3.6,,,,,9.0,0.0,,,,0.0,0.0,0.0,.037,,,,,,guokama02
350,1970-71,26,CHI,NBA,SG,78,2208,9.8,.536,.330,,,3.4,19.8,,,,2.3,2.3,4.7,.101,,,,,,guokama02
351,1971-72,27,CIN,NBA,SG,61,1975,9.9,.529,.216,,,3.6,21.0,,,,1.8,0.6,2.3,.057,,,,,,guokama02
352,1972-73,28,KCO,NBA,SG,79,2846,11.2,.594,.159,,,4.5,17.7,,,,5.0,0.2,5.2,.087,,,,,,guokama02
353,1973-74,29,TOT,NBA,SG,75,1871,9.1,.508,.152,1.7,4.9,3.4,15.9,1.3,0.6,,1.1,0.4,1.5,.040,,-3.0,-1.2,-4.2,-1.0,guokama02
354,1973-74,29,KCO,NBA,SG,9,315,10.0,.510,.145,0.7,6.3,3.5,15.8,1.1,0.2,,0.2,0.1,0.3,.042,,-2.8,-1.6,-4.4,-0.2,guokama02
355,1973-74,29,HOU,NBA,SG,39,1007,8.6,.481,.138,1.8,4.5,3.2,16.4,1.2,0.7,,0.5,0.2,0.7,.031,,-3.4,-1.1,-4.5,-0.6,guokama02
356,1973-74,29,BUF,NBA,SG,27,549,9.5,.556,.182,2.2,4.9,3.6,15.2,1.5,0.5,,0.5,0.2,0.6,.054,,-2.4,-1.2,-3.6,-0.2,guokama02
357,1974-75,30,CHI,NBA,SG,82,2089,10.0,.539,.206,1.2,5.8,3.5,12.6,1.0,0.5,,2.4,1.9,4.3,.099,,-2.3,-0.3,-2.6,-0.3,guokama02
358,1975-76,31,TOT,NBA,SG,56,793,6.9,.444,.156,2.8,5.4,4.0,12.2,1.0,0.2,,0.1,0.3,0.3,.021,,-4.9,-1.3,-6.1,-0.8,guokama02
359,1975-76,31,CHI,NBA,SG,18,278,9.8,.514,.149,1.4,4.7,2.9,15.4,0.9,0.2,,0.3,0.1,0.5,.079,,-3.1,-1.9,-5.0,-0.2,guokama02
360,1975-76,31,KCK,NBA,SG,38,515,5.4,.391,.162,3.5,5.8,4.7,10.5,1.1,0.2,,-0.3,0.1,-0.1,-0.010,,-5.8,-0.9,-6.7,-0.6,guokama02
361,1964-65,22,CIN,NBA,PF,61,736,15.0,.439,.470,,,,5.1,,,,-0.1,0.5,0.4,.027,,,,,,hairsha01
362,1965-66,23,CIN,NBA,PF,72,1794,16.8,.532,.394,,,,3.4,,,,4.1,1.3,5.3,.142,,,,,,hairsha01
363,1966-67,24,CIN,NBA,SF,79,2442,13.8,.519,.397,,,,3.4,,,,3.7,1.4,5.1,.101,,,,,,hairsha01
364,1967-68,25,TOT,NBA,PF,74,2517,16.0,.545,.529,,,,5.1,,,,5.5,1.0,6.5,.124,,,,,,hairsha01
365,1967-68,25,CIN,NBA,PF,48,1625,15.2,.550,.470,,,,4.9,,,,3.6,0.3,4.0,.117,,,,,,hairsha01
366,1967-68,25,DET,NBA,PF,26,892,17.3,.537,.633,,,,5.4,,,,1.8,0.7,2.5,.137,,,,,,hairsha01
367,1968-69,26,DET,NBA,PF,81,2889,17.2,.533,.489,,,,5.2,,,,5.8,1.2,7.0,.116,,,,,,hairsha01
368,1969-70,27,TOT,NBA,PF,70,2427,18.4,.559,.424,,,,6.9,,,,5.6,3.2,8.8,.174,,,,,,hairsha01
369,1969-70,27,DET,NBA,PF,15,282,19.5,.608,.612,,,,5.6,,,,1.0,0.2,1.1,.191,,,,,,hairsha01
370,1969-70,27,LAL,NBA,PF,55,2145,18.3,.553,.402,,,,7.1,,,,4.6,3.1,7.7,.172,,,,,,hairsha01
371,1970-71,28,LAL,NBA,PF,80,2921,16.2,.522,.350,,,12.2,7.7,,,,4.7,2.6,7.2,.119,,,,,,hairsha01
372,1971-72,29,LAL,NBA,PF,80,2748,15.7,.538,.500,,,16.8,8.2,,,,3.9,5.3,9.2,.161,,,,,,hairsha01
373,1972-73,30,LAL,NBA,PF,28,939,20.0,.561,.543,,,18.0,9.3,,,,2.4,1.8,4.2,.214,,,,,,hairsha01
374,1973-74,31,LAL,NBA,PF,77,2634,17.2,.583,.586,12.1,23.5,18.0,10.5,1.0,0.3,,5.6,3.7,9.3,.170,,1.6,0.4,2.0,2.7,hairsha01
375,1974-75,32,LAL,NBA,PF,74,2283,16.2,.579,.506,12.8,26.7,19.8,10.2,1.0,0.2,,4.4,2.6,7.0,.146,,0.6,0.6,1.2,1.8,hairsha01
376,1975-76,24,DET,NBA,SF,47,651,14.8,.492,.491,10.1,18.4,14.2,4.4,1.5,2.6,,0.3,0.7,1.0,.075,,-1.9,-0.8,-2.7,-0.1,hairsli01
377,1973-74,22,BOS,NBA,SF,28,163,18.1,.506,.126,13.4,16.2,14.8,4.0,0.8,0.3,,0.3,0.2,0.5,.143,,-0.9,-4.7,-5.6,-0.1,hankiph01
378,1974-75,23,BOS,NBA,SF,3,24,16.9,.545,.000,4.2,24.6,14.5,12.7,1.9,0.0,,0.0,0.0,0.1,.146,,-1.1,-0.2,-1.2,0.0,hankiph01
379,1974-75,24,BUF,NBA,PF,11,25,3.6,.210,.182,8.5,23.5,16.3,4.9,0.0,2.0,,-0.1,0.0,-0.1,-0.190,,-12.8,-2.7,-15.5,-0.1,harribe01
380,1967-68,24,CHI,NBA,PG,76,1477,13.1,.459,.311,,,,16.1,,,,0.1,1.4,1.6,.051,,,,,,haskicl01
381,1968-69,25,CHI,NBA,PG,79,2874,14.4,.473,.283,,,,16.1,,,,1.9,3.4,5.3,.088,,,,,,haskicl01
382,1969-70,26,CHI,NBA,SG,82,3214,16.5,.499,.285,,,,27.8,,,,2.8,3.4,6.1,.092,,,,,,haskicl01
383,1970-71,27,PHO,NBA,PG,82,2764,15.9,.498,.338,,,5.4,20.3,,,,3.2,3.2,6.4,.111,,,,,,haskicl01
384,1971-72,28,PHO,NBA,PG,79,2453,15.4,.530,.245,,,5.3,16.9,,,,4.3,2.6,6.8,.133,,,,,,haskicl01
385,1972-73,29,PHO,NBA,SG,77,1581,15.0,.505,.213,,,5.3,18.3,,,,2.1,0.8,2.9,.089,,,,,,haskicl01
386,1973-74,30,PHO,NBA,SG,81,1822,16.0,.510,.256,4.4,7.9,6.2,20.3,1.9,0.4,,2.7,0.7,3.4,.090,,1.1,-1.7,-0.6,0.6,haskicl01
387,1974-75,31,WSB,NBA,SG,70,702,11.8,.445,.217,4.1,7.3,5.7,15.3,1.5,0.5,,0.0,0.9,1.0,.065,,-2.7,-0.8,-3.6,-0.3,haskicl01
388,1975-76,32,WSB,NBA,SG,55,737,15.5,.588,.242,1.7,5.7,3.8,15.1,1.4,0.6,,1.6,0.7,2.3,.148,,0.3,-1.7,-1.4,0.1,haskicl01
389,1973-74,24,LAL,NBA,SG,33,229,12.8,.464,.516,6.7,6.1,6.4,13.8,1.7,1.2,,0.0,0.2,0.1,.030,,-2.3,-2.3,-4.6,-0.1,hawthna01
390,1974-75,25,PHO,NBA,SG,50,618,13.3,.452,.328,5.6,9.8,7.6,9.5,2.2,1.8,,-0.2,0.6,0.5,.035,,-2.6,-1.4,-4.0,-0.3,hawthna01
391,1975-76,26,PHO,NBA,SG,79,1144,11.7,.481,.402,8.3,11.6,9.9,5.7,1.3,0.7,,0.2,0.9,1.1,.046,,-3.2,-2.4,-5.6,-1.0,hawthna01
392,1964-65,22,LAL,NBA,SG,66,919,9.3,.415,.232,,,,20.7,,,,-0.3,0.6,0.2,.013,,,,,,abdulma01
393,1965-66,23,LAL,NBA,SG,80,2198,14.9,.492,.256,,,,24.6,,,,2.8,1.7,4.5,.099,,,,,,abdulma01
394,1966-67,24,LAL,NBA,PG,79,1642,13.8,.466,.251,,,,25.1,,,,0.7,1.5,2.2,.064,,,,,,abdulma01
395,,25,SEA,NBA,PG,79,2666,19.4,.497,.333,,,,27.2,,,,3.9,1.4,5.3,.096,,,,,,abdulma01
396,1968-69,26,ATL,NBA,PG,80,2420,12.6,.450,.338,,,,25.4,,,,0.3,2.2,2.5,.050,,,,,,abdulma01
397,1969-70,27,ATL,NBA,PG,82,2757,15.7,.522,.313,,,,25.9,,,,3.5,1.5,5.0,.088,,,,,,abdulma01
398,1970-71,28,ATL,NBA,PG,82,2877,15.5,.515,.369,,,4.7,24.3,,,,4.2,1.2,5.4,.090,,,,,,abdulma01
399,1971-72,29,BUF,NBA,PG,72,2389,15.9,.503,.304,,,4.3,25.3,,,,2.7,0.6,3.3,.067,,,,,,abdulma01
400,1972-73,30,TOT,NBA,PG,55,763,11.5,.464,.223,,,5.3,21.2,,,,0.2,0.9,1.1,.070,,,,,,abdulma01
401,1972-73,30,BUF,NBA,PG,9,134,8.7,.423,.100,,,3.5,17.9,,,,-0.1,0.0,-0.1,-0.036,,,,,,abdulma01
402,1972-73,30,GSW,NBA,PG,46,629,12.1,.476,.260,,,5.6,22.0,,,,0.3,0.9,1.2,.092,,,,,,abdulma01
403,1973-74,31,SEA,NBA,PG,49,571,12.6,.465,.250,2.9,7.0,4.8,27.6,2.0,0.5,,0.2,0.4,0.6,.051,,-1.5,-1.7,-3.2,-0.2,abdulma01
404,1968-69,24,LAL,NBA,PF,75,1455,11.2,.469,.201,,,,7.1,,,,0.5,1.2,1.7,.056,,,,,,hewitbi01
405,1969-70,25,TOT,NBA,PF,65,1279,7.6,.404,.315,,,,6.1,,,,-1.2,1.0,-0.2,-0.007,,,,,,hewitbi01
406,1969-70,25,LAL,NBA,PF,20,478,6.1,.325,.352,,,,6.7,,,,-0.8,0.7,-0.2,-0.015,,,,,,hewitbi01
407,1969-70,25,DET,NBA,PF,45,801,8.4,.437,.300,,,,5.7,,,,-0.4,0.4,0.0,-0.002,,,,,,hewitbi01
408,1970-71,26,DET,NBA,PF,62,1725,10.9,.487,.276,,,12.7,9.5,,,,0.8,1.6,2.4,.067,,,,,,hewitbi01
409,1971-72,27,DET,NBA,PF,68,1203,10.5,.484,.296,,,14.6,7.7,,,,0.4,0.2,0.6,.023,,,,,,hewitbi01
410,1972-73,28,BUF,NBA,PF,73,1332,9.8,.435,.203,,,12.9,10.6,,,,-0.5,0.4,-0.1,-0.005,,,,,,hewitbi01
411,1974-75,30,CHI,NBA,PF,18,467,10.3,.453,.178,6.8,19.3,13.1,7.6,0.9,1.2,,0.1,0.7,0.8,.081,,-3.8,1.0,-2.8,-0.1,hewitbi01
412,1976-77,22,TOT,NBA,SG,32,345,14.5,.516,.265,4.8,6.2,5.5,17.9,2.2,1.2,,0.3,0.3,0.6,.084,,0.0,-0.5,-0.5,0.1,howarmo01
413,1976-77,22,CLE,NBA,SG,9,28,26.3,.595,.400,7.0,11.3,9.1,30.4,1.7,3.9,,0.1,0.0,0.1,.242,,9.7,0.4,10.1,0.1,howarmo01
414,1976-77,22,NOJ,NBA,SG,23,317,13.4,.505,.248,4.6,5.7,5.2,16.8,2.3,1.0,,0.2,0.3,0.5,.070,,-0.9,-0.6,-1.5,0.0,howarmo01
415,1970-71,22,BUF,NBA,C,81,2637,12.0,.485,.530,,,12.4,8.4,,,,1.3,1.9,3.2,.058,,,,,,hummejo01
416,1971-72,23,BUF,NBA,PF,55,1186,6.4,.412,.428,,,9.4,7.9,,,,-1.0,0.3,-0.8,-0.031,,,,,,hummejo01
417,1972-73,24,BUF,NBA,PF,66,1546,11.0,.475,.442,,,9.8,11.7,,,,0.6,0.4,1.0,.030,,,,,,hummejo01
418,1973-74,25,TOT,NBA,PF,53,1119,11.9,.483,.407,7.1,18.2,12.4,12.4,1.1,1.0,,0.4,1.2,1.6,.067,,-2.0,1.0,-1.1,0.3,hummejo01
419,1973-74,25,CHI,NBA,PF,18,186,10.3,.514,.609,7.1,13.6,10.3,9.9,0.7,0.3,,0.0,0.2,0.3,.066,,-2.4,-0.5,-2.8,0.0,hummejo01
420,1973-74,25,SEA,NBA,PF,35,933,12.2,.476,.371,7.1,19.1,12.8,13.0,1.2,1.2,,0.4,0.9,1.3,.067,,-2.0,1.2,-0.7,0.3,hummejo01
421,1974-75,26,SEA,NBA,PF,43,568,5.6,.368,.472,5.0,13.8,9.4,8.3,0.6,0.6,,-0.7,0.4,-0.3,-0.027,,-6.4,-0.2,-6.6,-0.7,hummejo01
422,1975-76,27,SEA,NBA,PF,29,364,7.6,.476,.612,5.8,16.3,10.9,8.5,0.7,1.3,,-0.2,0.3,0.1,.019,,-4.2,0.0,-4.2,-0.2,hummejo01
423,1974-75,22,TOT,NBA,SG,49,802,7.6,.448,.352,2.4,6.5,4.4,15.7,1.3,0.6,,-0.5,0.4,-0.1,-0.005,,-4.1,-1.1,-5.2,-0.6,jacksgr01
424,1974-75,22,NYK,NBA,SG,5,27,6.7,.400,.000,7.6,0.0,3.9,15.8,0.0,0.0,,0.0,0.0,0.0,-0.040,,-3.6,-4.3,-7.9,0.0,jacksgr01
425,1974-75,22,PHO,NBA,SG,44,775,7.6,.450,.373,2.2,6.7,4.4,15.7,1.4,0.6,,-0.5,0.4,-0.1,-0.003,,-4.1,-1.0,-5.1,-0.6,jacksgr01
426,1974-75,23,SEA,NBA,SF,56,939,7.0,.445,.293,5.8,8.8,7.3,4.1,1.3,0.3,,-0.2,0.5,0.3,.015,,-4.6,-0.9,-5.4,-0.8,jackswa01
427,1968-69,22,SEA,NBA,C,82,1660,12.5,.514,.583,,,,6.6,,,,2.1,1.0,3.1,.090,,,,,,kauffbo01
428,1969-70,23,CHI,NBA,PF,64,775,12.0,.502,.557,,,,12.5,,,,0.5,0.9,1.4,.087,,,,,,kauffbo01
429,,24,BUF,NBA,PF,78,2778,20.9,.523,.371,,,13.7,19.8,,,,5.5,2.5,7.9,.137,,,,,,kauffbo01
430,,25,BUF,NBA,PF,77,3205,17.7,.555,.382,,,11.9,13.5,,,,7.0,0.9,8.0,.119,,,,,,kauffbo01
431,,26,BUF,NBA,SF,77,3049,18.4,.555,.339,,,13.1,18.0,,,,6.9,1.0,7.9,.124,,,,,,kauffbo01
432,1973-74,27,BUF,NBA,PF,74,1304,13.1,.520,.410,7.6,17.0,12.4,13.5,1.2,0.7,,1.1,1.0,2.0,.075,,-1.0,-0.4,-1.4,0.2,kauffbo01
433,1974-75,28,ATL,NBA,PF,73,797,12.6,.478,.322,7.8,15.0,11.1,14.1,1.1,0.3,,0.7,0.5,1.2,.071,,-1.1,-0.8,-1.9,0.0,kauffbo01
434,1973-74,24,DET,NBA,SG,46,298,6.8,.402,.229,5.2,5.5,5.3,8.0,1.8,0.2,,-0.3,0.3,0.0,.000,,-5.4,-1.0,-6.4,-0.3,kelsobe01
435,1974-75,24,GSW,NBA,SF,24,121,20.3,.461,.286,15.2,13.8,14.5,7.3,4.1,1.3,,0.1,0.2,0.3,.119,,0.7,-2.3,-1.6,0.0,kendrfr01
436,1966-67,24,BOS,NBA,PF,38,222,16.9,.423,.412,,,,7.4,,,,-0.2,0.6,0.4,.097,,,,,,kimbato01
437,1967-68,25,SDR,NBA,PF,81,2519,12.0,.432,.342,,,,7.7,,,,-1.5,2.7,1.2,.023,,,,,,kimbato01
438,1968-69,26,SDR,NBA,PF,76,1680,12.9,.460,.466,,,,6.8,,,,0.2,2.9,3.2,.091,,,,,,kimbato01
439,1969-70,27,SDR,NBA,PF,77,1622,11.9,.461,.364,,,,6.9,,,,-0.3,2.8,2.5,.075,,,,,,kimbato01
440,1970-71,28,SDR,NBA,PF,80,1100,9.7,.408,.376,,,16.1,7.1,,,,-1.0,2.1,1.2,.052,,,,,,kimbato01
441,1971-72,29,MIL,NBA,PF,74,971,10.7,.487,.354,,,15.5,7.2,,,,0.4,1.6,2.0,.097,,,,,,kimbato01
442,1972-73,30,KCO,NBA,PF,67,643,11.6,.473,.305,,,15.5,5.5,,,,0.2,0.1,0.2,.018,,,,,,kimbato01
443,1973-74,31,PHI,NBA,PF,75,1592,13.9,.520,.406,10.7,23.1,16.6,6.5,1.4,0.7,,1.5,1.9,3.4,.104,,-1.9,0.1,-1.8,0.1,kimbato01
444,1974-75,32,NOJ,NBA,PF,3,90,7.3,.383,.304,8.6,20.7,14.5,5.9,1.0,0.0,,-0.1,0.1,0.0,-0.012,,-6.3,-0.7,-7.1,-0.1,kimbato01
445,1963-64,25,BAL,NBA,SF,78,1148,12.6,.445,.302,,,,,,,,-0.1,0.8,0.7,.031,,,,,,kojisdo01
446,1964-65,26,DET,NBA,SF,65,836,15.5,.460,.236,,,,11.1,,,,0.5,1.0,1.5,.085,,,,,,kojisdo01
447,1965-66,27,DET,NBA,SF,60,783,15.4,.439,.321,,,,8.0,,,,-0.3,1.0,0.7,.044,,,,,,kojisdo01
448,1966-67,28,CHI,NBA,SF,78,1655,12.9,.455,.287,,,,5.9,,,,-0.1,2.0,1.9,.056,,,,,,kojisdo01
449,,29,SDR,NBA,SF,69,2548,16.0,.496,.347,,,,9.9,,,,2.7,2.3,5.0,.094,,,,,,kojisdo01
450,,30,SDR,NBA,SF,81,3130,16.7,.493,.377,,,,9.6,,,,4.0,4.3,8.3,.127,,,,,,kojisdo01
451,1969-70,31,SDR,NBA,SF,56,1578,14.8,.497,.319,,,,6.5,,,,1.1,2.0,3.2,.097,,,,,,kojisdo01
452,1970-71,32,SEA,NBA,SF,79,2143,14.5,.499,.314,,,9.3,8.5,,,,2.3,1.0,3.3,.075,,,,,,kojisdo01
453,1971-72,33,SEA,NBA,SF,73,1857,13.4,.526,.345,,,8.6,6.3,,,,2.7,1.0,3.7,.096,,,,,,kojisdo01
454,1972-73,34,KCO,NBA,SF,77,1240,14.8,.518,.238,,,8.3,9.3,,,,2.1,0.1,2.2,.084,,,,,,kojisdo01
455,1973-74,35,KCO,NBA,SF,77,2091,15.6,.528,.325,6.3,12.9,9.6,7.9,1.7,0.4,,3.4,1.3,4.8,.109,,-0.1,-1.2,-1.3,0.4,kojisdo01
456,1974-75,36,KCO,NBA,SF,21,232,14.2,.504,.306,6.3,11.2,8.7,6.9,2.4,0.2,,0.2,0.3,0.5,.096,,-1.8,-1.9,-3.7,-0.1,kojisdo01
457,1964-65,23,NYK,NBA,PG,80,2378,10.5,.430,.249,,,,16.0,,,,-0.5,1.2,0.7,.014,,,,,,komivho01
458,1965-66,24,NYK,NBA,PG,80,2612,12.0,.449,.251,,,,21.5,,,,0.4,0.6,1.0,.018,,,,,,komivho01
459,1966-67,25,NYK,NBA,PG,65,2282,13.0,.461,.254,,,,23.2,,,,0.7,0.8,1.5,.031,,,,,,komivho01
460,1967-68,26,NYK,NBA,PG,78,1660,9.9,.426,.255,,,,18.9,,,,-1.1,1.4,0.3,.010,,,,,,komivho01
461,1968-69,27,TOT,NBA,PG,85,2562,11.5,.444,.271,,,,20.6,,,,-0.2,1.6,1.4,.026,,,,,,komivho01
462,1968-69,27,NYK,NBA,PG,32,836,10.4,.414,.278,,,,21.0,,,,-0.7,1.0,0.3,.018,,,,,,komivho01
463,1968-69,27,DET,NBA,PG,53,1726,12.1,.459,.268,,,,20.4,,,,0.5,0.6,1.1,.030,,,,,,komivho01
464,1969-70,28,DET,NBA,PG,82,2418,10.6,.467,.267,,,,17.3,,,,-0.1,0.9,0.9,.017,,,,,,komivho01
465,1970-71,29,DET,NBA,PG,82,1932,9.7,.429,.211,,,3.8,18.6,,,,-1.2,1.4,0.2,.004,,,,,,komivho01
466,1971-72,30,DET,NBA,PG,79,2071,9.6,.435,.289,,,3.9,18.7,,,,-1.1,0.3,-0.8,-0.019,,,,,,komivho01
467,1972-73,31,BUF,NBA,PG,67,1468,9.1,.435,.228,,,3.8,20.7,,,,-0.5,0.3,-0.1,-0.005,,,,,,komivho01
468,1973-74,32,KCO,NBA,PG,44,830,8.1,.453,.198,1.3,4.2,2.7,15.4,1.7,0.2,,-0.1,0.3,0.1,.008,,-4.2,-1.6,-5.8,-0.8,komivho01
469,1974-75,23,KCO,NBA,C,67,413,10.0,.470,.349,7.8,22.1,14.9,13.3,0.7,0.8,,0.0,0.5,0.5,.055,,-3.9,0.2,-3.7,-0.2,kosmale01
470,1975-76,24,KCK,NBA,C,9,93,12.1,.433,.350,9.8,17.8,13.7,17.0,1.5,2.3,,0.0,0.1,0.1,.041,,-3.0,1.4,-1.6,0.0,kosmale01
471,1973-74,22,CAP,NBA,PF,49,573,9.4,.479,.241,8.5,12.1,10.3,5.6,1.7,0.6,,0.2,0.8,1.0,.080,,-3.3,1.1,-2.2,0.0,kozelto01
472,1974-75,23,WSB,NBA,PF,73,754,6.7,.413,.216,6.6,12.0,9.3,6.6,1.7,0.4,,-0.5,1.2,0.7,.046,,-5.0,1.4,-3.6,-0.3,kozelto01
473,1975-76,24,WSB,NBA,PF,67,584,7.5,.512,.303,3.5,10.9,7.3,7.3,1.5,0.4,,0.0,0.7,0.7,.057,,-4.4,0.8,-3.5,-0.2,kozelto01
474,1975-76,22,WSB,NBA,SG,25,72,3.9,.291,.200,7.5,14.0,10.8,14.6,1.3,0.0,,-0.3,0.1,-0.2,-0.160,,-7.7,-1.6,-9.3,-0.1,kroppto01
475,1976-77,23,CHI,NBA,SG,53,480,10.8,.512,.270,4.5,5.7,5.1,12.2,1.8,0.1,,0.2,0.5,0.7,.072,,-2.1,-1.3,-3.5,-0.2,kroppto01
476,1968-69,22,SDR,NBA,SG,73,1378,11.9,.512,.346,,,,9.3,,,,1.8,1.6,3.4,.118,,,,,,lantzst01
477,1969-70,23,SDR,NBA,PG,82,2471,12.9,.501,.352,,,,14.6,,,,1.9,2.7,4.7,.091,,,,,,lantzst01
478,1970-71,24,SDR,NBA,SG,82,3102,16.8,.532,.493,,,5.7,15.6,,,,6.3,4.2,10.5,.162,,,,,,lantzst01
479,1971-72,25,HOU,NBA,SG,81,3097,15.0,.506,.361,,,5.0,14.9,,,,3.6,3.8,7.4,.114,,,,,,lantzst01
480,1972-73,26,DET,NBA,SG,51,1603,9.3,.470,.330,,,5.2,10.6,,,,0.4,1.0,1.4,.041,,,,,,lantzst01
481,1973-74,27,DET,NBA,SG,50,980,14.4,.516,.454,3.6,8.3,5.9,13.8,1.7,0.2,,1.3,1.2,2.4,.118,,-0.7,-1.0,-1.6,0.1,lantzst01
482,1974-75,28,TOT,NBA,SG,75,1783,11.9,.490,.408,4.8,5.7,5.2,14.5,1.4,0.3,,1.3,0.5,1.7,.047,,-1.7,-1.5,-3.2,-0.5,lantzst01
483,1974-75,28,NOJ,NBA,SG,19,353,9.7,.452,.461,1.9,5.0,3.4,11.7,1.5,0.3,,-0.1,0.1,0.1,.011,,-4.3,-2.1,-6.3,-0.4,lantzst01
484,1974-75,28,LAL,NBA,SG,56,1430,12.4,.500,.395,5.5,5.9,5.7,15.2,1.4,0.4,,1.3,0.3,1.7,.056,,-1.1,-1.4,-2.4,-0.2,lantzst01
485,1975-76,29,LAL,NBA,PG,53,853,9.8,.514,.436,3.3,7.7,5.6,11.1,1.4,0.2,,0.6,0.5,1.0,.059,,-2.7,-1.0,-3.8,-0.4,lantzst01
486,1975-76,22,CHI,NBA,SG,71,1570,11.3,.441,.174,3.1,11.5,7.0,5.8,1.7,0.4,,0.2,1.5,1.7,.051,,-3.7,-1.2,-4.9,-1.2,laskojo01
487,1976-77,23,CHI,NBA,SG,47,562,9.8,.393,.142,2.9,8.8,5.8,11.4,2.7,0.2,,-0.4,0.7,0.4,.030,,-5.5,-0.1,-5.6,-0.5,laskojo01
488,1966-67,22,SFW,NBA,C,74,1247,13.9,.447,.330,,,,7.6,,,,-0.2,2.3,2.1,.080,,,,,,leecl01
489,,23,SFW,NBA,C,82,2699,13.4,.468,.375,,,,6.4,,,,0.5,4.6,5.1,.090,,,,,,leecl01
490,1968-69,24,SFW,NBA,PF,65,2237,12.3,.442,.380,,,,5.0,,,,-0.5,3.6,3.1,.067,,,,,,leecl01
491,1969-70,25,SFW,NBA,C,82,2641,12.0,.473,.365,,,,4.0,,,,0.0,3.5,3.5,.064,,,,,,leecl01
492,1970-71,26,SFW,NBA,C,82,1392,14.8,.484,.465,,,18.0,6.1,,,,0.7,1.5,2.2,.075,,,,,,leecl01
493,1971-72,27,GSW,NBA,PF,78,2674,12.3,.492,.408,,,18.9,4.0,,,,1.0,5.1,6.1,.110,,,,,,leecl01
494,1972-73,28,GSW,NBA,PF,66,1476,12.2,.490,.359,,,18.4,2.8,,,,0.7,2.6,3.4,.109,,,,,,leecl01
495,1973-74,29,GSW,NBA,PF,54,1642,9.8,.483,.377,11.1,23.1,17.2,4.8,0.7,0.5,,0.9,1.7,2.6,.076,,-2.7,0.7,-2.0,0.0,leecl01
496,1974-75,30,TOT,NBA,C-PF,80,2456,9.3,.466,.415,11.7,19.6,15.6,5.6,0.6,0.4,,1.1,2.1,3.2,.063,,-2.9,0.8,-2.1,-0.1,leecl01
497,1974-75,30,ATL,NBA,PF,9,177,13.6,.527,1.083,12.5,26.9,19.3,5.7,0.3,1.2,,0.3,0.2,0.4,.115,,-1.8,-0.9,-2.7,0.0,leecl01
498,1974-75,30,PHI,NBA,C,71,2279,8.9,.459,.353,11.6,19.0,15.3,5.5,0.6,0.4,,0.8,1.9,2.8,.059,,-3.0,0.9,-2.1,0.0,leecl01
499,1975-76,31,PHI,NBA,C,79,1421,9.9,.477,.337,11.2,19.6,15.4,5.3,0.7,1.0,,0.7,1.6,2.2,.076,,-3.5,0.2,-3.4,-0.5,leecl01
