,season,school_name,conf_abbr,g,gs,mp,per,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_40,bpm-dum,obpm,dbpm,bpm,id,cbb_id
749,2012-13,Lehigh,Patriot,12,11,372,34.7,.628,.580,.330,.376,250,4.0,15.8,10.0,24.9,2.7,1.2,12.3,37.2,,1.9,0.6,2.4,.261,,8.7,-0.7,8.1,mccolcj01,cj-mccollum-1
750,2010-11,Duquesne,A-10,32,30,979,21.0,.586,.572,.366,.226,357,2.6,11.2,6.8,26.6,5.2,0.6,16.0,17.1,,2.4,2.3,4.7,.190,,3.8,3.2,7.0,mccontj01,tj-mcconnell-1
751,2011-12,Duquesne,A-10,31,31,1062,21.2,.608,.581,.332,.208,391,2.9,13.5,7.8,30.9,4.7,0.8,21.6,17.6,,2.4,1.4,3.8,.145,,4.3,2.3,6.7,mccontj01,tj-mcconnell-1
752,2013-14,Arizona,Pac-12,38,38,1226,16.4,.528,.518,.357,.179,376,1.9,10.9,6.5,30.3,3.3,0.7,18.1,15.9,,2.0,3.2,5.2,.169,,3.9,5.7,9.6,mccontj01,tj-mcconnell-1
753,2014-15,Arizona,Pac-12,38,38,1158,22.9,.570,.538,.249,.224,476,2.8,12.5,7.8,39.0,4.3,0.3,18.4,18.9,,3.5,3.0,6.5,.224,,7.0,5.7,12.7,mccontj01,tj-mcconnell-1
754,2014-15,Syracuse,ACC,16,16,450,18.9,.508,.482,.009,.628,146,9.0,18.5,13.8,8.2,3.6,8.5,19.3,20.7,,0.3,1.2,1.4,.126,,-1.4,8.2,6.8,mcculch01,chris-mccullough-1
755,2011-12,Clemson,ACC,30,1,304,21.1,.508,.490,.258,.392,114,13.4,9.7,11.7,5.2,2.1,7.5,10.2,22.6,,0.6,0.5,1.1,.151,,1.7,2.6,4.3,mcdankj01,kj-mcdaniels-1
756,2012-13,Clemson,ACC,28,25,771,21.6,.525,.496,.381,.313,282,7.8,15.3,11.4,6.5,2.7,8.3,13.2,23.8,,1.4,1.5,2.8,.147,,2.0,5.2,7.1,mcdankj01,kj-mcdaniels-1
757,2013-14,Clemson,ACC,36,35,1212,28.4,.566,.505,.303,.402,579,8.8,15.9,12.5,12.8,2.3,8.9,13.3,29.1,,3.6,3.1,6.7,.221,,5.6,7.3,12.9,mcdankj01,kj-mcdaniels-1
758,2010-11,Creighton,MVC,39,39,1133,22.9,.607,.581,.277,.301,518,9.4,20.3,15.2,9.8,0.6,0.4,15.4,27.4,,3.3,1.2,4.4,.157,,3.8,-1.4,2.5,mcderdo01,doug-mcdermott-1
759,2011-12,Creighton,MVC,35,35,1117,32.2,.678,.654,.217,.327,667,9.9,22.2,16.3,8.0,0.4,0.3,11.8,31.2,,5.8,1.0,6.8,.242,,8.9,-2.4,6.5,mcderdo01,doug-mcdermott-1
760,2012-13,Creighton,MVC,36,36,1138,32.8,.672,.623,.303,.417,711,7.1,22.4,15.4,12.4,0.4,0.2,13.0,34.3,,6.2,1.7,7.9,.277,,9.3,-0.5,8.7,mcderdo01,doug-mcdermott-1
761,2013-14,Creighton,Big East,35,35,1181,32.8,.644,.603,.341,.329,788,6.4,17.8,12.6,11.5,0.4,0.5,7.9,36.2,,6.3,1.4,7.7,.261,,9.8,-1.6,8.2,mcderdo01,doug-mcdermott-1
762,2012-13,Michigan,Big Ten,39,8,769,25.0,.585,.598,.000,.232,299,16.0,24.6,20.2,6.3,3.4,3.9,15.9,20.7,,2.1,1.7,3.8,.199,,4.3,5.5,9.7,mcgarmi01,mitch-mcgary-1
763,2013-14,Michigan,Big Ten,8,4,198,26.2,.572,.545,.036,.436,84,15.5,27.1,21.5,12.6,4.9,3.2,16.4,22.5,,0.5,0.5,1.0,.208,,4.7,7.2,11.9,mcgarmi01,mitch-mcgary-1
764,2009-10,Kansas State,Big 12,33,0,406,17.9,.610,.591,.462,.269,126,9.9,15.0,12.4,7.7,1.4,2.6,12.5,13.7,,1.1,0.6,1.7,.166,,,,,mcgruro01,rodney-mcgruder-1
765,2010-11,Kansas State,Big 12,34,33,1040,17.3,.575,.556,.571,.233,353,7.4,15.4,11.3,10.0,1.3,0.8,12.7,17.4,,2.6,1.6,4.2,.162,,5.1,2.3,7.4,mcgruro01,rodney-mcgruder-1
766,2011-12,Kansas State,Big 12,33,33,1085,21.9,.564,.525,.320,.298,469,8.0,11.6,9.7,9.7,2.1,0.9,9.7,23.4,,3.7,1.7,5.4,.199,,6.3,1.8,8.1,mcgruro01,rodney-mcgruder-1
767,2012-13,Kansas State,Big 12,35,34,1171,21.5,.528,.497,.329,.253,500,7.3,13.0,9.9,13.5,2.4,0.9,10.1,25.4,,3.5,1.8,5.2,.179,,5.5,1.6,7.2,mcgruro01,rodney-mcgruder-1
768,2010-11,Eastern Illinois,OVC,25,5,294,14.7,.548,.545,.000,.485,84,11.6,25.3,18.5,3.2,2.6,2.5,25.6,20.1,,0.0,0.6,0.6,.081,,-6.0,-0.9,-6.9,mckinal01,alfonzo-mckinnie-1
769,2011-12,Eastern Illinois,OVC,29,28,689,23.4,.600,.567,.000,.443,280,15.3,23.5,19.2,3.8,1.4,3.8,15.5,22.6,,1.9,0.8,2.7,.157,,-0.2,-2.1,-2.3,mckinal01,alfonzo-mckinnie-1
770,2013-14,Green Bay,Horizon,9,0,115,15.3,.542,.514,.371,.171,35,4.3,19.7,12.5,3.3,1.5,3.7,5.0,17.6,,0.2,0.3,0.5,.166,,-0.9,-0.3,-1.3,mckinal01,alfonzo-mckinnie-1
771,2014-15,Green Bay,Horizon,33,20,713,14.1,.502,.498,.276,.280,244,10.7,18.0,14.4,1.8,1.4,2.5,14.9,22.7,,0.6,1.5,2.0,.115,,-2.8,-1.0,-3.8,mckinal01,alfonzo-mckinnie-1
772,2012-13,Kansas,Big 12,37,36,1191,23.2,.633,.586,.435,.345,530,5.0,13.2,9.4,12.6,1.8,2.2,14.2,23.2,,4.2,2.3,6.5,.217,,7.3,2.9,10.2,mclembe01,ben-mclemore-1
773,2010-11,Tennessee,SEC,10,0,53,7.1,.372,.342,.474,.579,16,4.2,12.9,8.5,0.0,2.2,8.7,17.1,27.4,,-0.1,0.1,0.0,-.019,,-7.7,0.9,-6.9,mcraejo01,jordan-mcrae-1
774,2011-12,Tennessee,SEC,34,15,738,15.8,.497,.453,.463,.307,277,2.6,13.6,8.1,15.6,1.7,3.6,14.5,24.4,,1.0,1.0,2.0,.108,,1.2,2.2,3.4,mcraejo01,jordan-mcrae-1
775,2012-13,Tennessee,SEC,33,22,1107,19.0,.546,.498,.420,.381,477,3.4,12.2,7.6,14.6,1.5,2.7,16.4,27.2,,2.5,1.3,3.8,.137,,4.1,1.3,5.4,mcraejo01,jordan-mcrae-1
776,2013-14,Tennessee,SEC,37,37,1190,24.0,.565,.513,.439,.414,623,2.6,10.0,6.3,17.6,1.3,3.3,11.2,30.4,,4.3,2.0,6.2,.210,,7.1,1.3,8.4,mcraejo01,jordan-mcrae-1
777,2010-11,Syracuse,Big East,33,24,327,12.0,.567,.607,.000,.446,74,8.1,13.7,11.1,4.4,1.9,8.8,26.9,14.5,,0.1,0.6,0.7,.087,,-1.7,6.5,4.8,melofa01,fab-melo-1
778,2011-12,Syracuse,Big East,30,30,763,20.7,.581,.566,.000,.347,237,12.3,14.6,13.5,5.0,1.2,13.0,17.6,16.5,,1.5,1.5,3.0,.156,,2.1,8.3,10.5,melofa01,fab-melo-1
779,2013-14,LSU,SEC,34,34,1116,19.8,.566,.534,.016,.407,407,7.5,18.0,12.8,6.3,1.1,9.2,16.9,19.9,,1.6,2.0,3.6,.129,,-0.1,5.7,5.6,mickejo01,jordan-mickey-1
780,2014-15,LSU,SEC,31,31,1081,21.7,.533,.505,.024,.388,454,10.5,19.6,15.3,7.6,1.5,9.6,18.4,25.0,,1.2,2.6,3.9,.143,,-0.8,6.3,5.5,mickejo01,jordan-mickey-1
781,2009-10,Texas A&M,Big 12,34,22,710,16.2,.546,.503,.537,.379,241,6.6,13.4,10.0,10.8,2.4,1.6,15.5,19.0,,1.3,1.3,2.6,.146,,,,,middlkh01,khris-middleton-1
782,2010-11,Texas A&M,Big 12,33,33,978,22.5,.559,.506,.306,.419,464,8.1,13.4,10.8,23.6,2.5,0.2,17.4,27.8,,2.8,1.8,4.6,.187,,5.8,3.0,8.8,middlkh01,khris-middleton-1
783,2011-12,Texas A&M,Big 12,20,17,575,18.9,.486,.455,.313,.211,251,5.4,17.1,11.0,20.0,2.1,1.0,13.7,29.7,,0.7,0.9,1.6,.114,,2.6,1.9,4.5,middlkh01,khris-middleton-1
784,2008-09,Kentucky,SEC,36,2,764,,.516,.466,.335,.317,,,,8.4,16.8,,2.2,25.7,16.1,,0.6,1.0,1.6,.085,,,,,milleda01,darius-miller-1
785,2009-10,Kentucky,SEC,38,32,804,13.8,.527,.500,.595,.181,245,4.7,7.8,6.3,12.3,1.6,2.7,13.0,15.8,,1.6,1.3,2.9,.144,,,,,milleda01,darius-miller-1
786,2010-11,Kentucky,SEC,38,37,1178,18.4,.601,.571,.420,.218,397,5.1,11.2,8.3,10.6,1.6,3.6,14.2,17.5,,3.0,1.9,4.9,.166,,5.3,3.9,9.2,milleda01,darius-miller-1
787,2011-12,Kentucky,SEC,40,11,1043,18.1,.593,.566,.493,.228,384,4.3,7.9,6.2,14.4,1.9,1.2,14.8,19.2,,2.9,1.6,4.5,.173,,6.6,1.5,8.1,milleda01,darius-miller-1
788,2011-12,Holy Cross,Patriot,21,3,204,13.9,.570,.525,.500,.250,51,3.0,24.0,13.4,13.0,2.1,5.3,26.3,15.6,,0.1,0.3,0.4,.088,,-2.8,2.8,0.0,millema01,malcolm-miller-1
789,2012-13,Holy Cross,Patriot,27,26,724,10.5,.494,.460,.400,.504,155,2.1,23.8,12.8,12.5,1.5,3.5,22.9,15.6,,0.0,1.0,1.0,.056,,-3.4,2.5,-0.9,millema01,malcolm-miller-1
790,2013-14,Holy Cross,Patriot,34,34,1038,19.7,.577,.536,.338,.382,365,3.9,19.7,11.7,16.0,1.7,6.7,15.1,20.0,,2.0,1.9,3.9,.151,,1.2,4.1,5.3,millema01,malcolm-miller-1
791,2014-15,Holy Cross,Patriot,30,30,951,22.9,.582,.518,.395,.461,395,4.1,16.4,9.8,8.9,2.6,6.1,12.9,24.5,,2.5,1.2,3.7,.157,,2.1,1.0,3.2,millema01,malcolm-miller-1
792,2011-12,Baylor,Big 12,37,35,903,19.4,.541,.485,.223,.369,377,7.5,17.5,12.5,11.6,1.7,2.9,15.4,23.9,,2.1,1.3,3.5,.153,,2.5,2.4,4.8,millequ01,quincy-miller-1
793,2015-16,Louisville,ACC,31,5,591,18.2,.527,.489,.379,.300,233,6.6,13.5,10.1,15.8,2.5,0.6,12.1,20.9,,1.4,1.3,2.8,.187,,4.4,3.6,8.0,mitchdo01,donovan-mitchell-1
794,2016-17,Louisville,ACC,34,33,1098,21.7,.534,.498,.509,.243,503,3.7,12.9,8.3,16.0,3.7,1.7,10.2,24.6,,3.0,2.4,5.4,.197,,6.8,4.8,11.6,mitchdo01,donovan-mitchell-1
795,2009-10,Alabama,SEC,30,18,698,23.1,.530,.519,.246,.250,257,11.1,17.9,14.6,5.3,3.5,3.3,7.2,20.5,,1.8,1.4,3.2,.181,,,,,mitchto03,tony-mitchell-3
796,2010-11,Alabama,SEC,37,32,1167,26.4,.573,.557,.224,.268,519,9.9,15.7,12.9,9.8,3.1,3.9,11.5,24.6,,3.6,2.9,6.6,.225,,5.1,4.0,9.0,mitchto03,tony-mitchell-3
797,2011-12,Alabama,SEC,22,21,684,21.2,.508,.494,.285,.200,270,6.8,21.1,14.1,14.1,2.0,5.3,12.6,25.9,,1.2,1.7,2.8,.166,,2.3,5.2,7.5,mitchto03,tony-mitchell-3
798,2011-12,North Texas,Sun Belt,23,22,676,29.7,.645,.611,.197,.553,318,9.6,31.6,20.3,11.8,1.7,11.0,19.8,23.8,,2.1,2.0,4.1,.244,,3.0,6.5,9.4,mitchto02,tony-mitchell-4
799,2012-13,North Texas,Sun Belt,32,29,1037,20.8,.530,.487,.314,.494,395,8.4,23.1,15.4,5.7,1.8,8.5,16.6,22.7,,1.6,1.8,3.3,.128,,-0.1,2.9,2.8,mitchto02,tony-mitchell-4
800,2012-13,Iowa State,Big 12,18,0,124,7.7,.502,.457,.783,.174,32,0.9,12.6,6.6,23.7,2.8,0.0,37.6,15.7,,0.0,0.1,0.1,.038,,-1.2,0.9,-0.3,mitrona01,nazareth-mitrou-long-1
801,2013-14,Iowa State,Big 12,36,7,731,12.1,.598,.593,.804,.141,221,2.0,6.2,4.2,9.2,0.5,0.4,7.0,15.2,,1.4,0.6,2.0,.109,,4.7,-0.3,4.5,mitrona01,nazareth-mitrou-long-1
802,2014-15,Iowa State,Big 12,34,33,934,15.1,.618,.600,.776,.209,309,0.8,10.7,6.0,12.8,1.7,0.3,14.4,17.7,,1.9,1.1,3.0,.128,,5.9,1.0,6.8,mitrona01,nazareth-mitrou-long-1
803,2015-16,Iowa State,Big 12,8,8,253,11.1,.523,.517,.632,.115,88,1.9,7.9,5.1,9.5,1.1,0.8,15.6,21.5,,0.1,0.2,0.3,.051,,1.8,-0.9,0.9,mitrona01,nazareth-mitrou-long-1
804,2016-17,Iowa State,Big 12,35,35,1164,19.6,.619,.598,.652,.199,491,2.4,12.6,7.7,14.2,2.1,0.1,12.1,21.1,,3.1,1.5,4.6,.160,,7.2,2.0,9.2,mitrona01,nazareth-mitrou-long-1
805,2016-17,Kentucky,SEC,38,37,1218,21.5,.586,.543,.470,.323,661,1.1,7.2,4.2,13.3,1.6,1.5,10.4,27.2,,3.9,1.9,5.8,.189,,6.7,1.3,8.0,monkma01,malik-monk-1
806,2013-14,SMU,AAC,37,1,547,22.5,.625,.613,.000,.708,229,14.6,14.1,14.3,11.4,2.1,3.6,17.2,21.1,,1.5,1.2,2.7,.197,,4.1,3.4,7.6,moorebe01,ben-moore-1
807,2014-15,SMU,AAC,34,30,762,17.7,.501,.439,.000,.604,269,11.3,14.0,12.8,16.7,2.6,5.4,18.6,20.8,,1.2,1.7,2.8,.148,,1.1,5.3,6.3,moorebe01,ben-moore-1
808,2015-16,SMU,AAC,29,27,863,23.3,.585,.549,.000,.439,353,12.2,16.6,14.5,13.2,1.5,5.6,13.5,20.0,,2.7,1.8,4.5,.209,,4.7,5.0,9.6,moorebe01,ben-moore-1
809,2016-17,SMU,AAC,35,35,1131,21.5,.579,.562,.018,.451,418,10.1,18.0,14.3,14.7,1.7,4.5,13.8,19.0,,3.1,2.6,5.7,.201,,3.5,5.5,9.0,moorebe01,ben-moore-1
810,2007-08,Purdue,Big Ten,34,31,1040,,.554,.535,.423,.206,,,,,,,,12.8,,,2.1,2.1,4.2,.162,,,,,mooreet01,etwaun-moore-1
811,2008-09,Purdue,Big Ten,37,36,1222,,.517,.485,.373,.236,,,,8.1,19.9,,1.1,16.4,25.6,,1.7,2.8,4.4,.145,,,,,mooreet01,etwaun-moore-1
812,2009-10,Purdue,Big Ten,35,35,1103,21.3,.531,.499,.307,.288,531,3.4,10.8,7.1,19.8,2.8,1.0,11.9,29.0,,2.4,2.3,4.7,.171,,,,,mooreet01,etwaun-moore-1
813,2010-11,Purdue,Big Ten,34,33,1152,23.9,.545,.518,.354,.285,573,5.1,12.5,8.8,20.9,2.2,1.6,9.8,28.0,,3.7,2.2,5.9,.205,,7.1,3.4,10.5,mooreet01,etwaun-moore-1
814,2010-11,Oregon State,Pac-10,4,0,12,33.7,.226,.333,.000,1.000,4,37.0,10.1,24.2,16.3,9.5,31.1,0.0,17.9,,0.0,0.0,0.0,.155,,3.9,24.8,28.6,moreler01,eric-moreland-1
815,2011-12,Oregon State,Pac-12,36,17,738,18.1,.517,.516,.023,.860,220,12.2,29.0,20.3,9.5,2.1,9.6,22.2,15.3,,0.8,1.5,2.3,.122,,-0.9,6.3,5.4,moreler01,eric-moreland-1
816,2012-13,Oregon State,Pac-12,29,22,889,21.6,.591,.590,.104,.541,282,10.7,30.1,20.0,9.8,1.8,8.1,21.8,16.3,,1.5,1.7,3.1,.141,,1.5,5.9,7.5,moreler01,eric-moreland-1
817,2013-14,Oregon State,Pac-12,20,19,588,17.6,.528,.512,.015,.623,191,10.1,30.2,20.9,9.1,1.3,6.5,21.1,18.6,,0.4,0.9,1.3,.091,,-1.3,4.5,3.2,moreler01,eric-moreland-1
818,2009-10,Michigan,Big Ten,32,19,777,8.1,.467,.434,.305,.359,167,2.1,7.2,4.6,21.6,1.7,0.7,25.4,14.3,,0.1,0.9,0.9,.048,,,,,morrida01,darius-morris-1
819,2010-11,Michigan,Big Ten,35,34,1219,22.7,.545,.509,.156,.367,609,3.2,10.8,7.0,44.2,1.9,0.1,17.6,27.3,,3.8,1.5,5.3,.173,,5.4,2.0,7.4,morrida01,darius-morris-1
820,2008-09,Kansas,Big 12,35,22,646,,.537,.511,.079,.558,,,,14.5,11.2,,1.5,19.2,22.6,,1.0,1.7,2.6,.164,,,,,morrima03,marcus-morris-1
821,2009-10,Kansas,Big 12,36,33,889,25.4,.610,.590,.105,.492,429,12.8,14.0,13.4,8.1,2.2,1.3,11.3,23.1,,3.5,1.8,5.3,.237,,,,,morrima03,marcus-morris-1
822,2010-11,Kansas,Big 12,38,35,1076,29.3,.625,.601,.181,.511,600,11.5,19.0,15.5,11.4,1.7,2.4,11.4,26.9,,4.9,2.3,7.2,.269,,7.8,3.4,11.2,morrima03,marcus-morris-1
823,2008-09,Kansas,Big 12,35,7,547,,.498,.459,.119,.448,,,,16.0,11.0,,3.6,20.9,18.5,,0.3,1.6,1.9,.139,,,,,morrima02,markieff-morris-1
824,2009-10,Kansas,Big 12,36,2,632,20.9,.612,.599,.125,.645,248,11.9,20.3,16.4,10.7,1.5,5.5,20.4,19.1,,1.6,1.5,3.1,.195,,,,,morrima02,markieff-morris-1
825,2010-11,Kansas,Big 12,38,34,926,29.1,.642,.627,.178,.462,485,13.9,24.7,19.7,11.0,1.9,4.9,16.2,25.5,,3.6,2.4,6.0,.257,,6.7,5.6,12.3,morrima02,markieff-morris-1
826,2013-14,Iowa State,Big 12,36,17,1013,14.5,.570,.508,.385,.402,287,2.0,7.6,4.9,20.4,2.5,0.7,11.6,11.6,,2.1,1.3,3.4,.134,,3.6,2.9,6.6,morrimo01,monte-morris-1
827,2014-15,Iowa State,Big 12,34,34,1153,21.5,.586,.559,.265,.278,449,2.5,8.6,5.7,27.4,3.2,1.3,9.9,16.9,,3.7,1.7,5.5,.189,,6.7,3.1,9.8,morrimo01,monte-morris-1
828,2015-16,Iowa State,Big 12,35,35,1331,20.4,.561,.536,.275,.249,576,2.4,8.9,5.9,28.9,2.6,0.7,11.7,18.4,,4.0,1.4,5.5,.165,,5.8,1.6,7.5,morrimo01,monte-morris-1
829,2016-17,Iowa State,Big 12,35,35,1237,24.7,.555,.523,.308,.239,645,3.7,11.3,7.6,32.0,2.4,0.8,7.5,22.8,,4.8,1.7,6.5,.210,,7.8,2.9,10.7,morrimo01,monte-morris-1
830,2014-15,Baylor,Big 12,34,34,730,14.6,.460,.423,.063,.400,257,12.0,10.5,11.3,6.9,1.2,7.3,16.1,24.1,,0.6,1.3,1.9,.101,,-1.0,4.7,3.7,motlejo01,johnathan-motley-1
831,2015-16,Baylor,Big 12,34,9,711,25.4,.619,.614,.008,.470,332,13.0,16.7,14.8,9.1,1.5,6.3,14.1,24.6,,2.2,1.0,3.2,.180,,5.1,3.5,8.6,motlejo01,johnathan-motley-1
832,2016-17,Baylor,Big 12,34,34,1036,26.7,.565,.531,.076,.422,577,15.2,22.9,19.2,17.3,0.7,3.8,16.1,30.6,,3.3,2.0,5.4,.208,,5.1,4.8,9.9,motlejo01,johnathan-motley-1
833,2008-09,UTEP,CUSA,37,34,992,,.529,.523,.151,.390,,,,,,,,17.0,,,1.1,2.7,3.8,.153,,,,,moultar01,arnett-moultrie-1
834,2009-10,UTEP,CUSA,33,33,955,16.2,.515,.491,.145,.301,326,8.1,17.4,13.0,8.1,2.7,3.2,18.2,20.2,,0.8,2.3,3.1,.131,,,,,moultar01,arnett-moultrie-1
835,2011-12,Mississippi State,SEC,30,30,1073,25.2,.610,.561,.055,.485,479,12.2,23.5,17.7,7.0,1.4,2.1,15.3,23.3,,3.6,1.4,5.0,.186,,4.0,0.9,4.8,moultar01,arnett-moultrie-1
836,2012-13,UCLA,Pac-12,32,30,987,21.9,.528,.487,.232,.395,520,9.9,9.3,9.6,5.8,1.3,0.4,8.6,29.8,,2.9,0.8,3.7,.149,,4.6,-1.9,2.7,muhamsh01,shabazz-muhammad-1
837,2012-13,Rhode Island,A-10,29,29,1027,16.6,.512,.474,.465,.329,448,0.9,9.6,4.9,15.2,1.8,1.1,13.5,30.4,,1.3,0.5,1.8,.071,,2.3,-2.1,0.3,munfoxa02,xavier-munford-1
838,2013-14,Rhode Island,A-10,32,32,1139,15.6,.508,.469,.415,.343,499,2.1,10.6,6.5,16.1,1.9,1.1,14.2,27.7,,1.2,1.6,2.8,.099,,1.6,-0.1,1.4,munfoxa02,xavier-munford-1
839,2009-10,Florida,SEC,33,0,299,20.4,.610,.600,.000,.375,108,12.3,17.5,14.9,5.5,2.4,2.8,17.5,19.1,,0.7,0.5,1.2,.164,,,,,murpher01,erik-murphy-1
840,2010-11,Florida,SEC,33,1,355,18.2,.596,.571,.286,.267,126,9.2,15.6,12.5,4.6,0.9,4.6,16.9,21.0,,0.8,0.6,1.4,.155,,2.0,2.1,4.2,murpher01,erik-murphy-1
841,2011-12,Florida,SEC,34,32,882,19.5,.613,.594,.519,.159,311,5.7,16.4,10.9,6.5,1.3,4.5,13.2,19.9,,2.3,1.2,3.5,.158,,4.8,2.3,7.2,murpher01,erik-murphy-1
842,2012-13,Florida,SEC,36,34,952,24.4,.643,.629,.500,.160,394,7.8,19.2,13.5,11.0,1.5,3.1,13.0,22.5,,3.6,2.4,6.0,.253,,7.8,4.6,12.4,murpher01,erik-murphy-1
843,2008-09,Tennessee Tech,OVC,30,19,610,,.500,.460,.367,.331,,,,,,,,20.9,,,0.6,0.6,1.2,.080,,,,,murphke01,kevin-murphy-1
844,2009-10,Tennessee Tech,OVC,32,30,1003,17.0,.538,.490,.314,.392,462,4.5,10.2,7.4,13.9,1.3,0.4,16.5,27.3,,2.0,0.1,2.1,.083,,,,,murphke01,kevin-murphy-1
845,2010-11,Tennessee Tech,OVC,33,28,966,19.4,.560,.521,.262,.383,495,2.2,15.5,9.0,13.1,2.0,0.7,17.6,30.2,,1.8,1.5,3.3,.136,,-0.6,-1.6,-2.2,murphke01,kevin-murphy-1
846,2011-12,Tennessee Tech,OVC,33,32,1139,20.8,.549,.518,.353,.320,608,3.3,16.7,9.8,16.3,1.4,0.7,14.8,32.3,,2.7,0.9,3.7,.128,,1.5,-2.7,-1.2,murphke01,kevin-murphy-1
847,2015-16,Washington,Pac-12,34,34,1139,16.8,.485,.451,.243,.342,565,4.1,13.7,8.8,25.6,2.8,0.8,16.3,25.9,,1.2,1.6,2.8,.098,,1.8,2.5,4.3,murrade01,dejounte-murray-1
848,2015-16,Kentucky,SEC,36,36,1267,22.7,.590,.559,.515,.283,649,4.9,11.2,8.2,12.1,1.6,0.9,12.1,27.1,,4.4,1.8,6.1,.194,,8.1,1.1,9.1,murraja01,jamal-murray-1
849,2008-09,Wichita State,MVC,34,34,960,,.483,.445,.461,.258,,,,,,,,19.5,,,0.5,1.5,2.0,.082,,,,,murryto01,toure-murry-1
850,2009-10,Wichita State,MVC,35,35,1106,18.4,.527,.487,.379,.388,421,4.2,15.8,9.9,21.1,2.7,1.0,15.7,22.4,,2.2,2.1,4.3,.154,,,,,murryto01,toure-murry-1
851,2010-11,Wichita State,MVC,37,33,965,17.9,.526,.455,.343,.478,384,5.5,15.1,10.5,24.8,2.9,1.1,23.1,23.5,,1.5,2.0,3.5,.144,,2.2,3.4,5.6,murryto01,toure-murry-1
852,2011-12,Wichita State,MVC,33,28,968,19.6,.507,.446,.169,.401,431,6.0,13.6,9.9,21.2,2.6,1.0,15.6,24.9,,2.2,1.9,4.1,.169,,2.3,3.2,5.6,murryto01,toure-murry-1
853,2009-10,Bucknell,Patriot,30,16,745,20.9,.519,.474,.080,.287,278,7.6,16.2,11.8,7.5,0.7,9.6,9.2,22.2,,1.5,1.0,2.5,.136,,,,,muscami01,mike-muscala-1
854,2010-11,Bucknell,Patriot,34,33,944,27.0,.580,.522,.030,.436,473,7.7,22.3,15.5,12.2,0.9,8.1,11.7,28.2,,3.0,2.1,5.0,.214,,0.8,4.6,5.4,muscami01,mike-muscala-1
855,2011-12,Bucknell,Patriot,35,35,1047,31.5,.600,.512,.052,.620,588,12.4,27.0,19.9,14.6,1.0,6.7,12.7,29.8,,4.9,2.2,7.1,.271,,4.4,3.2,7.6,muscami01,mike-muscala-1
856,2012-13,Bucknell,Patriot,34,34,1079,35.7,.575,.513,.036,.509,624,11.8,31.1,21.8,18.5,1.0,7.8,9.5,31.6,,5.3,3.0,8.3,.307,,5.7,6.0,11.7,muscami01,mike-muscala-1
857,2011-12,Northern Illinois,MAC,31,29,750,10.0,.426,.390,.349,.263,294,4.2,19.2,10.8,13.4,1.8,3.9,19.3,33.0,,-0.9,0.6,-0.4,-.019,,-5.5,-1.4,-6.9,naderab01,abdel-nader-1
858,2012-13,Northern Illinois,MAC,19,18,483,14.6,.426,.386,.356,.216,224,6.3,25.5,14.2,12.5,3.3,3.2,17.3,38.8,,-0.6,0.8,0.2,.020,,-3.9,0.2,-3.7,naderab01,abdel-nader-1
859,2014-15,Iowa State,Big 12,32,0,524,12.2,.488,.450,.406,.253,179,5.0,14.5,10.0,7.8,1.3,3.0,16.3,21.9,,0.2,0.8,1.0,.074,,-0.5,1.8,1.3,naderab01,abdel-nader-1
860,2015-16,Iowa State,Big 12,35,35,1088,15.8,.583,.555,.415,.315,415,2.9,14.3,9.0,8.0,1.9,2.1,16.9,21.5,,1.5,1.4,2.8,.104,,2.6,1.8,4.5,naderab01,abdel-nader-1
861,2011-12,Wyoming,MWC,33,0,590,15.5,.538,.476,.085,.406,148,9.9,21.5,15.6,4.9,2.8,4.1,18.1,15.3,,0.7,1.5,2.2,.148,,-1.6,5.1,3.5,nancela02,larry-nance-2
862,2012-13,Wyoming,MWC,33,33,1057,20.7,.596,.554,.120,.463,346,7.8,22.4,14.7,9.8,2.6,2.7,14.7,19.1,,2.5,2.0,4.6,.172,,2.0,4.1,6.2,nancela02,larry-nance-2
863,2013-14,Wyoming,MWC,26,26,902,26.7,.605,.561,.137,.474,377,5.7,24.8,16.3,12.3,2.7,7.1,11.7,25.2,,2.4,2.3,4.7,.207,,1.9,6.3,8.2,nancela02,larry-nance-2
864,2014-15,Wyoming,MWC,31,30,1082,25.3,.581,.533,.117,.403,472,6.0,21.1,14.1,20.0,2.3,4.3,14.0,28.5,,2.8,2.6,5.4,.199,,2.4,4.3,6.7,nancela02,larry-nance-2
865,2010-11,UConn,Big East,41,0,976,16.8,.507,.456,.522,.356,341,3.0,7.8,5.5,24.1,4.2,0.5,19.2,20.4,,1.5,1.5,3.1,.126,,4.0,3.2,7.2,napiesh01,shabazz-napier-1
866,2011-12,UConn,Big East,34,31,1191,19.1,.525,.473,.474,.423,488,2.3,9.4,5.9,32.6,2.9,0.8,18.3,22.6,,2.8,1.2,4.1,.137,,5.4,0.8,6.2,napiesh01,shabazz-napier-1
867,2012-13,UConn,Big East,28,27,1043,23.8,.598,.544,.517,.435,473,1.7,13.0,7.4,27.9,3.3,0.3,14.4,24.2,,3.6,1.5,5.1,.196,,8.2,1.7,9.9,napiesh01,shabazz-napier-1
