,season,school_name,conf_abbr,g,gs,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,id,cbb_id
725,1987-88,Pitt,Big East,31,31,1090,.546,.513,.023,.667,,,,,,,,18.7,,laneje01,jerome-lane-1
726,1984-85,Arkansas,SWC,33,8,467,.433,,,.381,,,,,,,,23.2,,langan01,andrew-lang-1
727,1985-86,Arkansas,SWC,26,25,694,.489,,,.323,,,,,,,,15.8,,langan01,andrew-lang-1
728,1986-87,Arkansas,SWC,32,30,722,.530,.500,.000,.426,,,,,,,,15.5,,langan01,andrew-lang-1
729,1987-88,Arkansas,SWC,30,29,743,.521,.527,.000,.251,,,,,,,,15.7,,langan01,andrew-lang-1
730,1985-86,UNC,ACC,34,10,893,.546,,,.289,,,,,,,,13.8,,leboje01,jeff-lebo-1
731,1986-87,UNC,ACC,34,34,1057,.679,.647,.509,.317,,,,,,,,16.0,,leboje01,jeff-lebo-1
732,1987-88,UNC,ACC,33,33,1115,.628,.578,.611,.356,,,,,,,,19.1,,leboje01,jeff-lebo-1
733,1988-89,UNC,ACC,32,30,983,.605,.551,.642,.376,,,,,,,,19.3,,leboje01,jeff-lebo-1
734,1984-85,Wyoming,WAC,29,,600,.595,,,.464,,,,,,,,,,leckner01,eric-leckner-1
735,1985-86,Wyoming,WAC,36,,1113,.593,,,.467,,,,,,,,,,leckner01,eric-leckner-1
736,1986-87,Wyoming,WAC,34,,1123,.653,.631,.000,.515,,,,,,,,12.9,,leckner01,eric-leckner-1
737,1987-88,Wyoming,WAC,32,,972,.678,.644,.000,.612,,,,,,,,,,leckner01,eric-leckner-1
738,1982-83,Texas A&M,SWC,30,,348,.509,,,.363,,,,,,,,14.7,,leedo01,doug-lee-1
739,1983-84,Texas A&M,SWC,24,4,332,.458,,,.310,,,,,,,,15.8,,leedo01,doug-lee-1
740,1985-86,Purdue,Big Ten,32,30,975,.525,,,.234,,,,,,,,18.1,,leedo01,doug-lee-1
741,1986-87,Purdue,Big Ten,30,30,917,.580,.555,.398,.292,,,,,,,,17.7,,leedo01,doug-lee-1
742,1985-86,Western Kentucky,Sun Belt,25,4,245,.382,,,.357,,,,,,,,26.0,,leeku01,kurk-lee-1
743,1986-87,Western Kentucky,Sun Belt,37,6,507,.523,.455,.303,.515,,,,,,,,12.1,,leeku01,kurk-lee-1
744,1988-89,Towson,ECC,29,,966,.566,.506,.408,.345,,,,,,,,,,leeku01,kurk-lee-1
745,1989-90,Towson,ECC,31,,1085,.576,.528,.312,.349,,,,,,,,,,leeku01,kurk-lee-1
746,1984-85,La Salle,MAAC,26,10,494,.489,,,.163,,,,,,,,8.7,,legleti01,tim-legler-1
747,1985-86,La Salle,MAAC,28,,868,.530,,,.171,,,,,,,,11.0,,legleti01,tim-legler-1
748,1986-87,La Salle,MAAC,33,33,1254,.567,.537,.290,.244,,,,,,,,11.8,,legleti01,tim-legler-1
749,1987-88,La Salle,MAAC,34,34,1292,.633,.616,.512,.171,,,,,,,,8.2,,legleti01,tim-legler-1
750,1985-86,Missouri,Big 8,34,20,685,.472,,,.567,,,,,,,,24.8,,leonaga01,gary-leonard-1
751,1986-87,Missouri,Big 8,32,10,416,.548,.531,.000,.310,,,,,,,,20.3,,leonaga01,gary-leonard-1
752,1987-88,Missouri,Big 8,29,1,339,.588,.628,.000,.809,,,,,,,,18.7,,leonaga01,gary-leonard-1
753,1988-89,Missouri,Big 8,37,37,776,.595,.593,.000,.419,,,,,,,,15.0,,leonaga01,gary-leonard-1
754,1985-86,Florida,SEC,30,,272,.509,,,.469,,,,,,,,,,lettcl01,clifford-lett-1
755,1986-87,Florida,SEC,33,,352,.644,.622,.122,.268,,,,,,,,,,lettcl01,clifford-lett-1
756,1987-88,Florida,SEC,33,3,520,.539,.520,.210,.670,,,,6.0,13.0,,0.2,20.0,15.5,lettcl01,clifford-lett-1
757,1988-89,Florida,SEC,34,34,1274,.574,.525,.399,.631,,,,,,,,17.8,,lettcl01,clifford-lett-1
758,1987-88,Maryland,ACC,7,2,113,.316,.313,.000,.813,,,,,,,,26.5,,lewisce01,cedric-lewis-1
759,1988-89,Maryland,ACC,27,2,373,.534,.565,.000,.629,,,,,,,,18.3,,lewisce01,cedric-lewis-1
760,1989-90,Maryland,ACC,33,5,436,.458,.427,.000,.506,,,,,,,,21.9,,lewisce01,cedric-lewis-1
761,1990-91,Maryland,ACC,28,28,961,.515,.482,.000,.635,,,,,,,,16.1,,lewisce01,cedric-lewis-1
762,1983-84,Northeastern,ECACN,32,,1030,.554,,,.322,,,,,,,,13.9,,lewisre01,reggie-lewis-1
763,1984-85,Northeastern,ECACN,31,31,1082,.544,,,.364,,,,,,,,11.4,,lewisre01,reggie-lewis-1
764,1985-86,Northeastern,ECACN,30,,1118,.535,,,.410,,,,,,,,10.8,,lewisre01,reggie-lewis-1
765,1986-87,Northeastern,ECACN,29,,957,.563,.519,.179,.389,,,,,,,,12.0,,lewisre01,reggie-lewis-1
766,1988-89,Illinois,Big Ten,36,24,748,.528,.488,.048,.290,,,,,,,,16.6,,liberma01,marcus-liberty-1
767,1989-90,Illinois,Big Ten,29,29,958,.557,.518,.053,.338,,,,,,,,9.0,,liberma01,marcus-liberty-1
768,1985-86,Stanford,Pac-10,30,25,876,.594,,,.487,,,,,,,,13.7,,lichtto01,todd-lichti-1
769,1986-87,Stanford,Pac-10,28,28,974,.614,.562,.191,.462,,,,,,,,13.2,,lichtto01,todd-lichti-1
770,1987-88,Stanford,Pac-10,33,,1140,.664,.603,.219,.488,,,,,,,,15.5,,lichtto01,todd-lichti-1
771,1988-89,Stanford,Pac-10,33,,1117,.639,.590,.190,.396,,,,,,,,13.2,,lichtto01,todd-lichti-1
772,1984-85,Kentucky,SEC,27,,196,.316,,,.415,,,,,,,,19.6,,lockro01,rob-lock-1
773,1985-86,Kentucky,SEC,28,,209,.534,,,.836,,,,,,,,23.8,,lockro01,rob-lock-1
774,1986-87,Kentucky,SEC,29,,635,.557,.565,,.441,,,,,,,,22.0,,lockro01,rob-lock-1
775,1987-88,Kentucky,SEC,33,,869,.618,.562,,.703,,,,,,,,19.1,,lockro01,rob-lock-1
776,1986-87,Tennessee,SEC,21,0,170,.480,.464,.000,.714,,,,,,,,15.7,,lockhia01,ian-lockhart-1
777,1987-88,Tennessee,SEC,29,0,414,.584,.566,.007,.493,,,,,,,,10.2,,lockhia01,ian-lockhart-1
778,1988-89,Tennessee,SEC,30,5,596,.517,.493,.005,.304,,,,,,,,17.7,,lockhia01,ian-lockhart-1
779,1989-90,Tennessee,SEC,30,29,931,.555,.526,.003,.491,,,,,,,,15.5,,lockhia01,ian-lockhart-1
780,1982-83,Iowa,Big Ten,20,,80,.355,.328,.034,.448,,,,,,,,,,lohaubr01,brad-lohaus-1
781,1983-84,Iowa,Big Ten,28,8,626,.439,,,.269,,,,,,,,16.2,,lohaubr01,brad-lohaus-1
782,1985-86,Iowa,Big Ten,32,6,407,.487,,,.333,,,,,,,,22.3,,lohaubr01,brad-lohaus-1
783,1986-87,Iowa,Big Ten,35,35,943,.607,.585,.261,.377,,,,,,,,15.3,,lohaubr01,brad-lohaus-1
784,1984-85,Eastern Michigan,MAC,28,,551,.581,,,.590,,,,,,,,18.1,,longgr01,grant-long-1
785,1985-86,Eastern Michigan,MAC,27,,803,.551,,,.417,,,,,,,,19.9,,longgr01,grant-long-1
786,1986-87,Eastern Michigan,MAC,29,,879,.585,.549,.000,.425,,,,,,,,16.7,,longgr01,grant-long-1
787,1987-88,Eastern Michigan,MAC,30,,1026,.615,.555,.000,.658,,,,,,,,11.5,,longgr01,grant-long-1
788,1987-88,New Mexico,WAC,35,,424,.485,.500,.000,.425,,,,,,,,21.3,,longllu01,luc-longley-1
789,1988-89,New Mexico,WAC,33,,966,.611,.578,.000,.346,,,,,,,,18.4,,longllu01,luc-longley-1
790,1989-90,New Mexico,WAC,34,,1192,.615,.559,.000,.470,,,,,,,,18.0,,longllu01,luc-longley-1
791,1990-91,New Mexico,WAC,30,,1067,.674,.656,.006,.464,,,,,,,,21.0,,longllu01,luc-longley-1
792,1987-88,Minnesota,Big Ten,28,8,445,.468,.436,.218,.188,,,,,,,,22.0,,lynchke01,kevin-lynch-1
793,1988-89,Minnesota,Big Ten,31,26,854,.544,.515,.252,.244,,,,,,,,16.8,,lynchke01,kevin-lynch-1
794,1989-90,Minnesota,Big Ten,32,31,943,.588,.568,.312,.215,,,,,,,,15.4,,lynchke01,kevin-lynch-1
795,1990-91,Minnesota,Big Ten,28,,952,.549,.511,.259,.245,,,,,,,,11.3,,lynchke01,kevin-lynch-1
796,1988-89,Iowa State,Big 8,29,14,726,.514,.462,.026,.454,,,,,,,,14.9,,macksa01,sam-mack-1
797,1991-92,Houston,SWC,31,25,855,.602,.554,.363,.469,,,,,,,,12.9,,macksa01,sam-mack-1
798,1988-89,UCLA,Pac-10,31,31,999,.609,.556,.008,.445,,,,13.4,6.6,,0.6,13.0,25.7,macledo01,don-maclean-1
799,1989-90,UCLA,Pac-10,33,33,1111,.584,.517,.004,.458,,,,13.9,5.9,,1.2,9.7,25.5,macledo01,don-maclean-1
800,1990-91,UCLA,Pac-10,31,31,1008,.617,.554,.028,.485,,,,,,,,12.0,,macledo01,don-maclean-1
801,1991-92,UCLA,Pac-10,32,32,1033,.595,.511,.037,.471,,,,,,,,13.1,,macledo01,don-maclean-1
802,1987-88,Temple,A-10,34,34,1203,.527,.506,.250,.156,,,,,,,,6.5,,maconma01,mark-macon-1
803,1988-89,Temple,A-10,30,30,1137,.489,.450,.267,.250,,,,,,,,8.8,,maconma01,mark-macon-1
804,1989-90,Temple,A-10,31,,1192,.484,.438,.297,.270,,,,,,,,8.8,,maconma01,mark-macon-1
805,1990-91,Temple,A-10,31,,1190,.535,.506,.318,.221,,,,,,,,8.2,,maconma01,mark-macon-1
806,1987-88,UCLA,Pac-10,30,1,521,.686,.658,.279,.315,,,,,,,,23.9,,madkige01,gerald-madkins-1
807,1989-90,UCLA,Pac-10,33,33,970,.628,.610,.566,.403,,,,4.3,18.8,,0.3,20.2,11.1,madkige01,gerald-madkins-1
808,1990-91,UCLA,Pac-10,32,32,914,.628,.596,.460,.394,,,,,,,,20.9,,madkige01,gerald-madkins-1
809,1991-92,UCLA,Pac-10,28,25,781,.635,.619,.571,.476,,,,,,,,21.4,,madkige01,gerald-madkins-1
810,1984-85,Central Michigan,MAC,12,,360,.575,,,.414,,,,,,,,,,majerda01,dan-majerle-1
811,1985-86,Central Michigan,MAC,27,27,1002,.563,,,.393,,,,,,,,10.8,,majerda01,dan-majerle-1
812,1986-87,Central Michigan,MAC,23,22,824,.563,.558,.023,.532,,,,,,,,9.3,,majerda01,dan-majerle-1
813,1987-88,Central Michigan,MAC,32,,1197,.584,.564,.189,.452,,,,,,,,0.6,,majerda01,dan-majerle-1
814,1984-85,Kansas,Big 8,34,33,1120,.594,,,.276,,,,,,,,17.4,,mannida01,danny-manning-1
815,1985-86,Kansas,Big 8,39,39,1256,.622,,,.273,,,,,,,,14.5,,mannida01,danny-manning-1
816,1986-87,Kansas,Big 8,36,36,1249,.642,.618,.005,.402,,,,,,,,13.1,,mannida01,danny-manning-1
817,1987-88,Kansas,Big 8,38,38,1336,.617,.590,.040,.357,,,,,,,,13.1,,mannida01,danny-manning-1
818,1985-86,Iowa,Big Ten,32,30,930,.560,,,.393,,,,,,,,17.0,,marblro01,roy-marble-1
819,1986-87,Iowa,Big Ten,35,35,1052,.592,.563,.039,.485,,,,,,,,16.4,,marblro01,roy-marble-1
820,1987-88,Iowa,Big Ten,34,33,959,.602,.555,.026,.554,,,,,,,,14.1,,marblro01,roy-marble-1
821,1988-89,Iowa,Big Ten,33,33,1031,.596,.548,.115,.492,,,,,,,,12.0,,marblro01,roy-marble-1
822,1988-89,Minnesota,Big Ten,27,0,241,.581,.595,.000,.786,,,,,,,,24.8,,martibo01,bob-martin-1
823,1989-90,Minnesota,Big Ten,32,0,311,.621,.633,.000,.550,,,,,,,,24.8,,martibo01,bob-martin-1
824,1990-91,Minnesota,Big Ten,28,,461,.602,.596,.000,.742,,,,,,,,,,martibo01,bob-martin-1
825,1991-92,Minnesota,Big Ten,32,32,675,.621,.617,.000,.341,,,,,,,,22.1,,martibo01,bob-martin-1
826,1988-89,UCLA,Pac-10,31,22,929,.538,.485,.182,.448,,,,3.7,14.2,,0.1,18.5,15.3,martida01,darrick-martin-1
827,1989-90,UCLA,Pac-10,33,33,1069,.545,.502,.223,.445,,,,3.6,29.9,,0.1,19.3,18.1,martida01,darrick-martin-1
828,1990-91,UCLA,Pac-10,32,32,1030,.554,.505,.284,.432,,,,,,,,18.7,,martida01,darrick-martin-1
829,1991-92,UCLA,Pac-10,33,9,642,.582,.488,.292,.683,,,,,,,,23.9,,martida01,darrick-martin-1
830,1985-86,Murray State,OVC,29,27,918,.515,,,.454,,,,,,,,15.0,,martije01,jeff-martin-1
831,1986-87,Murray State,OVC,28,28,1041,.581,.540,.085,.362,,,,,,,,12.2,,martije01,jeff-martin-1
832,1987-88,Murray State,OVC,31,31,1162,.616,.573,.088,.424,,,,,,,,10.5,,martije01,jeff-martin-1
833,1988-89,Murray State,OVC,29,29,1056,.610,.572,.251,.356,,,,,,,,10.8,,martije01,jeff-martin-1
834,1984-85,Tennessee State,Ind,28,,801,.515,,,.573,,,,,,,,20.5,,masonan01,anthony-mason-1
835,1985-86,Tennessee State,Ind,28,,913,.517,,,.304,,,,,,,,14.2,,masonan01,anthony-mason-1
836,1986-87,Tennessee State,OVC,27,,951,.495,.467,.109,.301,,,,,,,,12.6,,masonan01,anthony-mason-1
837,1987-88,Tennessee State,OVC,28,,1064,.540,.487,.133,.406,,,,,,,,12.8,,masonan01,anthony-mason-1
838,1985-86,Maryland,ACC,29,8,349,.527,,,.857,,,,,,,,14.2,,masseto01,tony-massenburg-1
839,1987-88,Maryland,ACC,23,16,616,.535,.520,.000,.458,,,,,,,,15.5,,masseto01,tony-massenburg-1
840,1988-89,Maryland,ACC,29,29,1001,.563,.550,.003,.405,,,,,,,,13.9,,masseto01,tony-massenburg-1
841,1989-90,Maryland,ACC,31,30,973,.553,.505,.005,.493,,,,,,,,11.4,,masseto01,tony-massenburg-1
842,1987-88,Minnesota,Big Ten,13,2,108,.369,.281,.000,.656,,,,,,,,17.7,,maxeyma01,marlon-maxey-1
843,1989-90,UTEP,WAC,30,24,797,.583,.547,.000,.520,,,,,,,,12.8,,maxeyma01,marlon-maxey-1
844,1990-91,UTEP,WAC,17,12,450,.575,.513,.000,.722,,,,,,,,12.0,,maxeyma01,marlon-maxey-1
845,1991-92,UTEP,WAC,25,20,710,.574,.521,.000,.579,,,,,,,,9.6,,maxeyma01,marlon-maxey-1
846,1984-85,Florida,SEC,30,14,752,.479,,,.287,,,,,,,,10.5,,maxweve01,vernon-maxwell-1
847,1985-86,Florida,SEC,33,,1142,.498,,,.313,,,,,,,,12.0,,maxweve01,vernon-maxwell-1
848,1986-87,Florida,SEC,34,,1086,.567,.526,.234,.396,,,,,,,,11.1,,maxweve01,vernon-maxwell-1
849,1987-88,Florida,SEC,33,33,1214,.543,.503,.285,.402,,,,6.1,23.6,,0.2,13.0,28.5,maxweve01,vernon-maxwell-1
850,1988-89,Arkansas,SWC,32,32,1001,.579,.553,.236,.290,,,,,,,,12.3,,maybele01,lee-mayberry-1
851,1989-90,Arkansas,SWC,35,35,1131,.612,.592,.339,.189,,,,,,,,12.4,,maybele01,lee-mayberry-1
852,1990-91,Arkansas,SWC,38,37,1216,.567,.555,.375,.234,,,,,,,,13.5,,maybele01,lee-mayberry-1
853,1991-92,Arkansas,SEC,34,34,1167,.606,.577,.440,.340,,,,,,,,11.2,,maybele01,lee-mayberry-1
854,1987-88,Florida State,Metro,30,,780,.579,.552,.334,.301,,,,,,,,,,mayesth01,tharon-mayes-1
855,1988-89,Florida State,Metro,23,16,645,.616,.603,.332,.170,,,,,,,,16.0,,mayesth01,tharon-mayes-1
856,1989-90,Florida State,Metro,24,,874,.590,.548,.389,.304,,,,,,,,,,mayesth01,tharon-mayes-1
857,1986-87,Texas,SWC,30,26,890,.463,.435,.109,.351,,,,,,,,23.6,,maystr01,travis-mays-1
858,1987-88,Texas,SWC,28,,1055,.580,.529,.361,.465,,,,,,,,18.1,,maystr01,travis-mays-1
859,1988-89,Texas,SWC,34,,1210,.564,.533,.456,.355,,,,,,,,14.5,,maystr01,travis-mays-1
860,1989-90,Texas,SWC,32,,1186,.577,.519,.455,.439,,,,,,,,10.4,,maystr01,travis-mays-1
861,1985-86,Florida State,Metro,27,,283,.521,,,.563,,,,,,,,28.5,,mccloge01,george-mccloud-1
862,1986-87,Florida State,Metro,30,4,590,.502,.485,.239,.345,,,,,,,,18.8,,mccloge01,george-mccloud-1
863,1987-88,Florida State,Metro,30,,902,.598,.568,.395,.278,,,,,,,,15.7,,mccloge01,george-mccloud-1
864,1988-89,Florida State,Metro,30,28,1067,.626,.573,.567,.381,,,,,,,,15.1,,mccloge01,george-mccloud-1
865,1984-85,Alabama,SEC,22,11,728,.492,,,.213,,,,,,,,18.6,,mckeyde01,derrick-mckey-1
866,1985-86,Alabama,SEC,33,,1117,.668,,,.418,,,,,,,,13.9,,mckeyde01,derrick-mckey-1
867,1986-87,Alabama,SEC,33,33,1199,.640,.606,.118,.273,,,,,,,,14.9,,mckeyde01,derrick-mckey-1
868,1983-84,Tulsa,MVC,21,0,309,.481,,,.300,,,,,,,,16.8,,mckinca01,carlton-mckinney-1
869,1984-85,Tulsa,MVC,31,4,470,.483,,,.162,,,,,,,,22.5,,mckinca01,carlton-mckinney-1
870,1986-87,SMU,SWC,29,,1011,.509,.498,.182,.098,,,,,,,,11.0,,mckinca01,carlton-mckinney-1
871,1987-88,SMU,SWC,35,35,1197,.550,.539,.174,.118,,,,,,,,13.3,,mckinca01,carlton-mckinney-1
872,1988-89,Arkansas,SWC,30,8,599,.581,.559,.075,.484,,,,,,,,24.7,,milleol01,oliver-miller-1
873,1989-90,Arkansas,SWC,35,13,757,.648,.639,.017,.555,,,,,,,,20.4,,milleol01,oliver-miller-1
874,1990-91,Arkansas,SWC,38,35,931,.701,.705,.008,.374,,,,,,,,20.4,,milleol01,oliver-miller-1
875,1991-92,Arkansas,SEC,34,30,956,.615,.602,.036,.430,,,,,,,,20.5,,milleol01,oliver-miller-1
876,1983-84,UCLA,Pac-10,28,0,384,.527,,,.255,,,,,,,,17.4,,millere01,reggie-miller-1
877,1984-85,UCLA,Pac-10,33,32,1174,.603,,,.427,,,,,,,,12.9,,millere01,reggie-miller-1
878,1985-86,UCLA,Pac-10,29,29,1112,.623,,,.465,,,,,,,,10.3,,millere01,reggie-miller-1
879,1986-87,UCLA,Pac-10,32,32,1166,.659,.619,.345,.393,,,,,,,,10.1,,millere01,reggie-miller-1
880,1987-88,Michigan,Big Ten,34,33,884,.552,.531,.006,.205,,,,,,,,15.2,,millste01,terry-mills-1
881,1988-89,Michigan,Big Ten,37,37,999,.594,.564,.006,.285,,,,,,,,17.5,,millste01,terry-mills-1
882,1989-90,Michigan,Big Ten,31,31,961,.611,.585,.000,.286,,,,,,,,14.0,,millste01,terry-mills-1
883,1989-90,USC,Pac-10,28,,978,.583,.541,.326,.289,,,,,,,,8.3,,minerha01,harold-miner-1
884,1990-91,USC,Pac-10,29,,1049,.559,.510,.337,.366,,,,,,,,8.4,,minerha01,harold-miner-1
885,1991-92,USC,Pac-10,30,30,1042,.558,.488,.284,.501,,,,,,,,8.7,,minerha01,harold-miner-1
886,1984-85,Purdue,Big Ten,29,5,531,.537,,,.604,,,,,,,,16.3,,mitchto01,todd-mitchell-1
887,1985-86,Purdue,Big Ten,32,32,1049,.632,,,.687,,,,,,,,15.7,,mitchto01,todd-mitchell-1
888,1986-87,Purdue,Big Ten,30,30,900,.587,.540,.012,.486,,,,,,,,15.7,,mitchto01,todd-mitchell-1
889,1987-88,Purdue,Big Ten,33,33,982,.590,.548,.014,.574,,,,,,,,14.4,,mitchto01,todd-mitchell-1
890,1987-88,North Carolina State,ACC,32,0,665,.589,.565,.412,.184,,,,,,,,11.2,,monroro01,rodney-monroe-1
891,1988-89,North Carolina State,ACC,31,31,1064,.580,.551,.413,.240,,,,,,,,10.2,,monroro01,rodney-monroe-1
892,1989-90,North Carolina State,ACC,30,30,1095,.585,.535,.345,.380,,,,,,,,11.8,,monroro01,rodney-monroe-1
893,1990-91,North Carolina State,ACC,31,31,1165,.574,.526,.373,.285,,,,6.4,13.6,,0.5,9.3,30.9,monroro01,rodney-monroe-1
894,1984-85,Loyola (IL),MW City,29,29,986,.558,,,.215,,,,15.2,2.6,,3.9,11.4,,moorean01,andre-moore-1
895,1985-86,Loyola (IL),MW Coll,27,26,1047,.555,,,.294,,,,,,,,11.2,,moorean01,andre-moore-1
896,1986-87,Loyola (IL),MW Coll,29,28,1134,.527,.505,.020,.242,,,,,,,,10.1,,moorean01,andre-moore-1
897,1984-85,Tulsa,MVC,31,11,423,.528,,,.296,,,,,,,,20.2,,mooretr01,tracy-moore-1
898,1985-86,Tulsa,MVC,32,31,1095,.519,,,.307,,,,,,,,11.7,,mooretr01,tracy-moore-1
899,1986-87,Tulsa,MVC,30,30,984,.503,.470,.058,.274,,,,,,,,12.4,,mooretr01,tracy-moore-1
900,1987-88,Tulsa,MVC,28,28,1032,.536,.503,.284,.313,,,,,,,,12.5,,mooretr01,tracy-moore-1
901,1987-88,Navy,CAA,5,,127,.427,.383,.000,.400,,,,,,,,10.1,,mornida01,darren-morningstar-1
902,1989-90,Pitt,Big East,29,11,375,.502,.459,.000,.635,,,,12.4,5.5,,0.7,24.0,17.8,mornida01,darren-morningstar-1
903,1990-91,Pitt,Big East,33,11,549,.510,.469,.000,.503,,,,,,,,11.6,,mornida01,darren-morningstar-1
904,1991-92,Pitt,Big East,34,34,863,.516,.503,.000,.509,,,,,,,,15.6,,mornida01,darren-morningstar-1
905,1984-85,Auburn,SEC,34,,1032,.493,,,.218,,,,,,,,,,morrich01,chris-morris-1
906,1985-86,Auburn,SEC,33,33,1023,.533,,,.402,,,,,,,,15.5,,morrich01,chris-morris-1
907,1986-87,Auburn,SEC,31,31,985,.597,.574,.089,.319,,,,,,,,16.9,,morrich01,chris-morris-1
908,1987-88,Auburn,SEC,30,,1018,.550,.514,.194,.263,,,,,,,,12.3,,morrich01,chris-morris-1
909,1990-91,Arkansas,SWC,38,25,649,.539,.500,.009,.272,,,,,,,,16.1,,morriis01,isaiah-morris-1
910,1991-92,Arkansas,SEC,34,26,712,.538,.482,.025,.354,,,,,,,,12.9,,morriis01,isaiah-morris-1
911,1985-86,Loyola (MD),ECACM,21,9,277,.473,,,.202,,,,,,,,16.7,,morrimi01,mike-morrison-1
912,1986-87,Loyola (MD),ECACM,26,,539,.486,.459,.316,.266,,,,,,,,8.1,,morrimi01,mike-morrison-1
913,1987-88,Loyola (MD),ECACM,30,30,1039,.545,.500,.261,.358,,,,,,,,16.2,,morrimi01,mike-morrison-1
914,1988-89,Loyola (MD),NEC,28,,878,.570,.532,.211,.371,,,,,,,,10.2,,morrimi01,mike-morrison-1
915,1985-86,Seton Hall,Big East,31,13,611,.490,,,.575,,,,,,,,28.4,,mortojo01,john-morton-1
916,1986-87,Seton Hall,Big East,27,22,734,.534,.457,.070,.688,,,,,,,,25.8,,mortojo01,john-morton-1
917,1987-88,Seton Hall,Big East,35,35,1008,.568,.494,.053,.489,,,,,,,,24.7,,mortojo01,john-morton-1
918,1988-89,Seton Hall,Big East,38,37,1082,.573,.518,.392,.402,,,,,,,,12.4,,mortojo01,john-morton-1
919,1984-85,Cal State Fullerton,PCAA,27,2,438,.528,,,.256,,,,,,,,16.6,,mortori01,richard-morton-1
920,1985-86,Cal State Fullerton,PCAA,27,26,812,.514,,,.227,,,,,,,,9.5,,mortori01,richard-morton-1
921,1986-87,Cal State Fullerton,PCAA,30,29,1080,.534,.506,.325,.210,,,,,,,,10.1,,mortori01,richard-morton-1
922,1987-88,Cal State Fullerton,PCAA,29,29,1102,.550,.504,.318,.285,,,,,,,,9.5,,mortori01,richard-morton-1
923,1988-89,Georgetown,Big East,34,34,962,.630,.605,.015,.744,,,,,,,,15.9,,mournal01,alonzo-mourning-1
924,1989-90,Georgetown,Big East,31,31,937,.623,.525,.007,1.018,,,,,,,,17.7,,mournal01,alonzo-mourning-1
925,1990-91,Georgetown,Big East,23,,682,.625,.532,.065,.935,,,,,,,,16.7,,mournal01,alonzo-mourning-1
926,1991-92,Georgetown,Big East,32,,1051,.663,.596,.012,1.047,,,,,,,,14.1,,mournal01,alonzo-mourning-1
927,1986-87,USC,Pac-10,28,0,446,.439,.391,.000,.382,,,,,,,,19.3,,munkch01,chris-munk-1
928,1987-88,USC,Pac-10,22,,604,.602,.574,.000,.529,,,,,,,,,,munkch01,chris-munk-1
929,1988-89,USC,Pac-10,32,,725,.471,.439,.000,.470,,,,,,,,,,munkch01,chris-munk-1
930,1989-90,USC,Pac-10,28,,889,.524,.443,.000,.517,,,,,,,,,,munkch01,chris-munk-1
931,1987-88,Providence,Big East,28,20,768,.485,.455,.271,.218,,,,,,,,17.6,,murdoer01,eric-murdock-1
932,1988-89,Providence,Big East,29,,936,.560,.518,.351,.362,,,,,,,,15.5,,murdoer01,eric-murdock-1
933,1989-90,Providence,Big East,28,,833,.526,.479,.328,.359,,,,,,,,14.2,,murdoer01,eric-murdock-1
934,1990-91,Providence,Big East,32,,1111,.562,.492,.272,.497,,,,,,,,14.0,,murdoer01,eric-murdock-1
935,1983-84,Jacksonville,Sun Belt,26,26,1012,.513,,,.257,,,,,,,,14.7,,murphro01,ronnie-murphy-1
936,1984-85,Jacksonville,Sun Belt,28,27,847,.444,,,.228,,,,,,,,16.1,,murphro01,ronnie-murphy-1
937,1985-86,Jacksonville,Sun Belt,30,29,1004,.484,,,.298,,,,,,,,18.3,,murphro01,ronnie-murphy-1
938,1986-87,Jacksonville,Sun Belt,30,,1004,.565,.533,.278,.257,,,,,,,,12.7,,murphro01,ronnie-murphy-1
939,1989-90,UCLA,Pac-10,33,18,863,.546,.512,.406,.273,,,,11.3,8.2,,2.6,11.2,22.2,murratr01,tracy-murray-1
940,1990-91,UCLA,Pac-10,32,32,1003,.608,.577,.385,.287,,,,,,,,10.0,,murratr01,tracy-murray-1
941,1991-92,UCLA,Pac-10,33,33,1083,.661,.626,.350,.415,,,,,,,,11.4,,murratr01,tracy-murray-1
942,1988-89,Maryland,ACC,26,25,847,.550,.526,.053,.245,,,,,,,,18.8,,mustaje01,jerrod-mustaf-1
943,1989-90,Maryland,ACC,33,33,1048,.581,.540,.045,.368,,,,,,,,14.4,,mustaje01,jerrod-mustaf-1
944,1988-89,Georgetown,Big East,33,0,374,.660,.707,.000,.640,,,,,,,,23.5,,mutomdi01,dikembe-mutombo-1
945,1989-90,Georgetown,Big East,31,24,797,.690,.709,.000,.670,,,,,,,,20.5,,mutomdi01,dikembe-mutombo-1
946,1990-91,Georgetown,Big East,32,,1090,.626,.586,.000,.721,,,,,,,,15.8,,mutomdi01,dikembe-mutombo-1
947,1983-84,Georgia Tech,ACC,28,4,569,.496,,,.250,,,,,,,,26.6,,nealcr01,craig-neal-1
948,1984-85,Georgia Tech,ACC,4,0,51,.420,,,.400,,,,3.7,29.7,,0.0,37.0,,nealcr01,craig-neal-1
949,1985-86,Georgia Tech,ACC,34,1,614,.502,,,.443,,,,,,,,21.1,,nealcr01,craig-neal-1
950,1986-87,Georgia Tech,ACC,29,16,832,.598,.562,.506,.265,,,,,,,,30.0,,nealcr01,craig-neal-1
