,season,age,team_id,lg_id,pos,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,id
13947,1973-74,29,MMT,ABA,PF,3,20,-10.3,.161,.000,1.250,0.0,15.7,7.8,11.8,0.0,0.0,32.6,18.8,,-0.1,0.0,-0.1,-0.335,,-14.5,-2.4,-16.9,-0.1,mueller01
13948,2013-14,21,MIN,NBA,SG,37,290,13.1,.505,.089,.323,8.8,11.2,10.0,3.4,1.4,0.3,10.2,23.1,,0.1,0.2,0.3,.053,,-3.1,-3.1,-6.2,-0.3,muhamsh01
13949,2014-15,22,MIN,NBA,SG,38,866,19.9,.556,.128,.365,8.1,12.4,10.2,9.6,1.1,0.6,7.1,25.3,,2.1,-0.1,2.0,.110,,2.0,-3.8,-1.8,0.0,muhamsh01
13950,2015-16,23,MIN,NBA,SF,82,1682,15.2,.548,.223,.355,7.0,11.4,9.2,5.2,0.7,0.3,8.2,22.8,,2.6,0.2,2.7,.077,,0.0,-4.1,-4.2,-0.9,muhamsh01
13951,2016-17,24,MIN,NBA,SF,78,1516,14.9,.566,.242,.318,6.4,10.6,8.5,3.7,0.7,0.3,7.6,21.5,,2.5,0.2,2.7,.086,,-0.2,-4.3,-4.4,-0.9,muhamsh01
13952,2017-18,25,TOT,NBA,SF-SG,43,418,15.4,.510,.144,.266,6.3,14.8,10.6,5.7,1.1,0.6,2.8,23.0,,0.5,0.2,0.7,.081,,-1.8,-4.1,-5.9,-0.4,muhamsh01
13953,2017-18,25,MIN,NBA,SF,32,301,9.3,.446,.157,.256,5.7,11.6,8.6,3.4,0.8,0.6,3.6,20.5,,0.0,0.1,0.0,.008,,-4.2,-4.2,-8.4,-0.5,muhamsh01
13954,2017-18,25,MIL,NBA,SG,11,117,31.0,.624,.119,.284,8.0,23.0,15.5,11.8,1.7,0.7,1.3,29.5,,0.6,0.1,0.7,.271,,4.2,-3.7,0.5,0.1,muhamsh01
13955,2009-10,20,OKC,NBA,PF,13,54,0.7,.368,.000,.000,6.6,14.5,10.6,2.9,1.9,0.0,17.4,19.1,,-0.2,0.1,-0.1,-0.077,,-8.9,-1.6,-10.5,-0.1,mulleby01
13956,2010-11,21,OKC,NBA,PF,13,85,3.5,.366,.000,.500,8.6,24.0,16.5,0.0,1.2,2.6,19.0,22.5,,-0.3,0.1,-0.2,-0.113,,-12.5,-4.7,-17.2,-0.3,mulleby01
13957,2011-12,22,CHA,NBA,C,65,1465,13.0,.473,.086,.190,7.3,18.8,12.8,7.5,0.8,2.6,10.4,22.5,,-0.4,0.6,0.2,.007,,-3.3,-1.7,-5.0,-1.1,mulleby01
13958,2012-13,23,CHA,NBA,PF,53,1428,12.3,.465,.369,.176,5.5,22.0,13.5,10.1,1.2,1.8,10.9,21.7,,-0.6,0.7,0.1,.005,,-1.9,-1.7,-3.6,-0.6,mulleby01
13959,2013-14,24,TOT,NBA,C,45,414,12.8,.544,.539,.121,6.2,18.2,12.1,5.5,1.8,2.1,13.4,20.9,,0.1,0.4,0.5,.057,,-1.5,-1.8,-3.3,-0.1,mulleby01
13960,2013-14,24,LAC,NBA,C,27,167,7.8,.503,.609,.094,4.8,16.1,10.6,5.5,1.8,1.4,16.3,21.1,,-0.2,0.2,0.0,.012,,-2.8,-1.3,-4.1,-0.1,mulleby01
13961,2013-14,24,PHI,NBA,C,18,247,16.1,.569,.495,.139,7.2,19.6,13.1,5.5,1.8,2.6,11.6,20.8,,0.2,0.2,0.4,.087,,-0.7,-2.1,-2.8,0.0,mulleby01
13962,1985-86,22,GSW,NBA,SG,55,1391,16.0,.539,.044,.340,3.2,5.9,4.5,10.5,2.3,0.9,9.5,22.2,,2.3,0.6,2.9,.100,,0.7,-1.6,-0.9,0.4,mullich01
13963,1986-87,23,GSW,NBA,SG,82,2377,15.8,.580,.068,.351,1.8,6.6,4.2,15.9,1.9,0.9,12.6,20.8,,4.0,1.2,5.2,.104,,1.2,-1.0,0.1,1.3,mullich01
13964,1987-88,24,GSW,NBA,SF,60,2033,19.8,.580,.105,.292,3.1,8.3,5.6,22.1,2.6,0.9,13.0,23.9,,4.1,1.0,5.1,.121,,3.3,-1.0,2.3,2.2,mullich01
13965,,25,GSW,NBA,SF,82,3093,21.9,.581,.061,.339,4.9,10.7,7.8,20.1,2.5,0.7,13.6,26.6,,7.5,3.1,10.6,.165,,4.0,-0.2,3.7,4.4,mullich01
13966,,26,GSW,NBA,SF,78,2830,22.7,.643,.184,.447,5.2,12.0,8.7,17.5,2.0,0.9,13.6,24.8,,8.9,1.3,10.2,.174,,5.7,-1.0,4.8,4.9,mullich01
13967,,27,GSW,NBA,SF,82,3315,21.4,.618,.092,.400,4.7,10.0,7.4,14.9,2.4,1.1,12.6,23.5,,9.7,2.4,12.2,.176,,4.4,0.1,4.5,5.4,mullich01
13968,,28,GSW,NBA,SF,81,3346,19.9,.586,.110,.265,4.2,10.4,7.4,12.2,2.4,1.1,10.2,23.6,,8.1,2.7,10.8,.155,,3.5,0.0,3.5,4.6,mullich01
13969,,29,GSW,NBA,SF,46,1902,19.0,.578,.143,.243,2.5,11.2,6.8,14.0,1.7,1.3,11.9,25.1,,3.6,1.3,4.9,.122,,2.4,-0.7,1.7,1.8,mullich01
13970,1993-94,30,GSW,NBA,SF,62,2324,15.8,.539,.174,.252,3.0,12.9,8.0,19.1,2.2,1.4,15.6,20.3,,2.4,2.3,4.7,.097,,0.7,0.7,1.4,2.0,mullich01
13971,1994-95,31,GSW,NBA,SF,25,890,17.7,.602,.267,.307,3.1,11.3,7.1,22.8,2.1,1.5,19.1,23.2,,1.2,0.5,1.7,.093,,1.7,0.0,1.7,0.8,mullich01
13972,1995-96,32,GSW,NBA,SF,55,1617,16.7,.602,.278,.297,3.1,8.3,5.7,19.8,2.4,1.4,16.7,19.7,,2.9,1.1,4.0,.117,,2.2,-0.3,1.8,1.6,mullich01
13973,1996-97,33,GSW,NBA,SF,79,2733,17.6,.645,.255,.269,3.3,10.5,6.9,19.9,2.5,0.9,17.8,17.6,,6.0,1.1,7.1,.124,,3.0,-0.2,2.9,3.3,mullich01
